Timestamp: 2024-11-15 10:39:08
NAMESPACE            NAME                                                                  READY   STATUS      RESTARTS        AGE     IP            NODE       NOMINATED NODE   READINESS GATES
sysmgmt-health       pod/cray-sysmgmt-health-prometheus-node-exporter-74hxf                1/1     Running     2 (9m5s ago)    12d     10.252.1.11   ncn-m002   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-prometheus-node-exporter-df5zx                1/1     Running     4 (44h ago)     8d      10.252.1.14   ncn-w005   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-prometheus-node-exporter-dtvnd                1/1     Running     1 (8d ago)      12d     10.252.1.7    ncn-w003   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-prometheus-node-exporter-jnqwg                1/1     Running     1 (10d ago)     12d     10.252.1.9    ncn-w001   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-prometheus-node-exporter-l9zwd                1/1     Running     1 (3d21h ago)   12d     10.252.1.13   ncn-w004   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-prometheus-node-exporter-ntjwx                1/1     Running     2 (69m ago)     12d     10.252.1.10   ncn-m003   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-prometheus-node-exporter-v6lz5                1/1     Running     0               20d     10.252.1.12   ncn-m001   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-prometheus-node-exporter-zq9vs                1/1     Running     2 (8m31s ago)   12d     10.252.1.8    ncn-w002   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-prometheus-snmp-exporter-5cb4c85bb8-c7js6     1/1     Running     0               3d      10.41.0.57    ncn-w004   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-redfish-cron-28860120-8gxfx                   0/1     Completed   0               16h     10.46.0.28    ncn-w005   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-redfish-cron-28860480-svvfb                   0/1     Completed   0               10h     10.46.0.32    ncn-w005   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-redfish-cron-28860840-sr5lf                   0/1     Completed   0               4h39m   10.46.0.16    ncn-w005   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-redfish-exporter-c4df695db-5zz4r              1/1     Running     0               9d      10.36.0.49    ncn-w001   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-victoria-metrics-operator-59c8875866-5vsf8    1/1     Running     5 (32m ago)     9d      10.36.0.31    ncn-w001   <none>           <none>
sysmgmt-health       pod/vmagent-vms-0-5877fbd5c4-2zkk5                                    2/2     Running     0               9d      10.36.0.65    ncn-w001   <none>           <none>
sysmgmt-health       pod/vmagent-vms-0-5877fbd5c4-v75rl                                    2/2     Running     0               3d22h   10.44.0.60    ncn-w003   <none>           <none>
sysmgmt-health       pod/vmagent-vms-1-8c8799964-d96j7                                     2/2     Running     0               3d      10.41.0.66    ncn-w004   <none>           <none>
sysmgmt-health       pod/vmagent-vms-1-8c8799964-h6rs6                                     2/2     Running     0               8d      10.36.0.77    ncn-w001   <none>           <none>
sysmgmt-health       pod/vmalert-vms-5fdd8f54dd-z5td2                                      2/2     Running     0               3d22h   10.44.0.70    ncn-w003   <none>           <none>
sysmgmt-health       pod/vmalertmanager-vms-0                                              2/2     Running     0               3d20h   10.41.0.45    ncn-w004   <none>           <none>
sysmgmt-health       pod/vminsert-vms-cd9d4f894-45lzx                                      1/1     Running     0               47h     10.41.0.80    ncn-w004   <none>           <none>
sysmgmt-health       pod/vminsert-vms-cd9d4f894-6q949                                      1/1     Running     0               3d22h   10.44.0.33    ncn-w003   <none>           <none>
sysmgmt-health       pod/vmselect-vms-0                                                    1/1     Running     0               6m52s   10.34.0.17    ncn-w002   <none>           <none>
sysmgmt-health       pod/vmselect-vms-1                                                    1/1     Running     0               10d     10.36.0.25    ncn-w001   <none>           <none>
sysmgmt-health       pod/vmstorage-vms-0                                                   1/1     Running     0               7m2s    10.34.0.13    ncn-w002   <none>           <none>
sysmgmt-health       pod/vmstorage-vms-1                                                   1/1     Running     0               3d21h   10.41.0.105   ncn-w004   <none>           <none>
tapms-operator       pod/cray-tapms-operator-57c6cfccf7-zt27f                              2/2     Running     11 (32m ago)    8d      10.41.0.42    ncn-w004   <none>           <none>
vault                pod/cray-vault-0                                                      5/5     Running     3 (44h ago)     44h     10.46.0.19    ncn-w005   <none>           <none>
vault                pod/cray-vault-1                                                      5/5     Running     0               7m3s    10.34.0.14    ncn-w002   <none>           <none>
vault                pod/cray-vault-2                                                      5/5     Running     0               2d4h    10.41.0.31    ncn-w004   <none>           <none>
vault                pod/cray-vault-configurer-7b6f84b7df-m6zzh                            2/2     Running     0               3d22h   10.44.0.67    ncn-w003   <none>           <none>
vault                pod/cray-vault-operator-57cc597f8d-5l6gt                              2/2     Running     5 (33m ago)     9d      10.36.0.63    ncn-w001   <none>           <none>
vault                pod/tpm-intermediate-28854720-dbnql                                   0/2     Completed   0               4d10h   10.44.0.23    ncn-w003   <none>           <none>
velero               pod/cray-velero-78bb7fbcfd-l6kch                                      1/1     Running     0               3d22h   10.44.0.32    ncn-w003   <none>           <none>
velero               pod/restic-mrgfq                                                      1/1     Running     1 (8d ago)      12d     10.44.0.2     ncn-w003   <none>           <none>
velero               pod/restic-n7xml                                                      1/1     Running     0               2d1h    10.36.0.33    ncn-w001   <none>           <none>
velero               pod/restic-sdqkb                                                      1/1     Running     1 (3d21h ago)   12d     10.41.0.7     ncn-w004   <none>           <none>
velero               pod/restic-z7ksk                                                      1/1     Running     2 (8m31s ago)   12d     10.34.0.4     ncn-w002   <none>           <none>
velero               pod/restic-zj544                                                      1/1     Running     4 (44h ago)     8d      10.46.0.5     ncn-w005   <none>           <none>

NAMESPACE        NAME                                                      TYPE           CLUSTER-IP      EXTERNAL-IP                                   PORT(S)                                                                   AGE   SELECTOR
argo             service/argo-server-internal                              ClusterIP      10.25.112.142   <none>                                        2746/TCP                                                                  21d   app.kubernetes.io/instance=cray-nls,app.kubernetes.io/name=argo-workflows-server
argo             service/cray-nls                                          ClusterIP      10.23.182.210   <none>                                        80/TCP                                                                    21d   app.kubernetes.io/instance=cray-nls,app.kubernetes.io/name=cray-nls
argo             service/cray-nls-argo-workflows-server                    ClusterIP      10.29.209.104   <none>                                        2746/TCP                                                                  21d   app.kubernetes.io/instance=cray-nls,app.kubernetes.io/name=argo-workflows-server
argo             service/cray-nls-postgres                                 ClusterIP      10.29.246.36    <none>                                        5432/TCP                                                                  21d   <none>
argo             service/cray-nls-postgres-0                               ClusterIP      10.29.100.159   <none>                                        5432/TCP                                                                  21d   statefulset.kubernetes.io/pod-name=cray-nls-postgres-0
argo             service/cray-nls-postgres-1                               ClusterIP      10.30.203.182   <none>                                        5432/TCP                                                                  21d   statefulset.kubernetes.io/pod-name=cray-nls-postgres-1
argo             service/cray-nls-postgres-2                               ClusterIP      10.23.94.104    <none>                                        5432/TCP                                                                  21d   statefulset.kubernetes.io/pod-name=cray-nls-postgres-2
argo             service/cray-nls-postgres-config                          ClusterIP      None            <none>                                        <none>                                                                    21d   <none>
argo             service/cray-nls-postgres-repl                            ClusterIP      10.19.124.169   <none>                                        5432/TCP                                                                  21d   application=spilo,cluster-name=cray-nls-postgres,spilo-role=replica
argo             service/workflow-controller-metrics                       ClusterIP      10.21.209.48    <none>                                        8080/TCP                                                                  21d   app.kubernetes.io/instance=cray-nls,app.kubernetes.io/name=argo-workflows-workflow-controller
ceph-cephfs      service/cray-ceph-csi-cephfs-nodeplugin-http-metrics      ClusterIP      10.16.229.35    <none>                                        8080/TCP                                                                  21d   app=ceph-csi-cephfs,component=nodeplugin,release=cray-ceph-csi-cephfs
ceph-cephfs      service/cray-ceph-csi-cephfs-provisioner-http-metrics     ClusterIP      10.19.221.38    <none>                                        8080/TCP                                                                  21d   app=ceph-csi-cephfs,component=provisioner,release=cray-ceph-csi-cephfs
ceph-rbd         service/cray-ceph-csi-rbd-nodeplugin-http-metrics         ClusterIP      10.26.111.51    <none>                                        8080/TCP                                                                  21d   app=ceph-csi-rbd,component=nodeplugin,release=cray-ceph-csi-rbd
ceph-rbd         service/cray-ceph-csi-rbd-provisioner-http-metrics        ClusterIP      10.17.231.103   <none>                                        8080/TCP                                                                  21d   app=ceph-csi-rbd,component=provisioner,release=cray-ceph-csi-rbd
ceph-rgw         service/cray-s3                                           LoadBalancer   10.30.246.119   10.102.193.65                                 8080:31615/TCP                                                            21d   <none>
cert-manager     service/cray-certmanager-cert-manager                     ClusterIP      10.26.209.33    <none>                                        9402/TCP                                                                  21d   app.kubernetes.io/component=controller,app.kubernetes.io/instance=cray-certmanager,app.kubernetes.io/name=cert-manager
cert-manager     service/cray-certmanager-cert-manager-webhook             ClusterIP      10.25.234.199   <none>                                        443/TCP                                                                   21d   app.kubernetes.io/component=webhook,app.kubernetes.io/instance=cray-certmanager,app.kubernetes.io/name=webhook
default          service/kubernetes                                        ClusterIP      10.16.0.1       <none>                                        443/TCP                                                                   21d   <none>
dvs              service/cray-dvs-mqtt                                     ClusterIP      10.29.174.197   <none>                                        1883/TCP                                                                  13d   application=cray-dvs-mqtt-app
dvs              service/cray-dvs-mqtt-dvs-0-svc                           ClusterIP      10.25.144.209   <none>                                        1883/TCP                                                                  13d   ActiveMQArtemis=cray-dvs-mqtt,application=cray-dvs-mqtt-app,statefulset.kubernetes.io/pod-name=cray-dvs-mqtt-ss-0
dvs              service/cray-dvs-mqtt-dvs-1-svc                           ClusterIP      10.16.76.172    <none>                                        1883/TCP                                                                  13d   ActiveMQArtemis=cray-dvs-mqtt,application=cray-dvs-mqtt-app,statefulset.kubernetes.io/pod-name=cray-dvs-mqtt-ss-1
dvs              service/cray-dvs-mqtt-hdls-svc                            ClusterIP      None            <none>                                        7800/TCP,8161/TCP,61616/TCP                                               13d   ActiveMQArtemis=cray-dvs-mqtt,application=cray-dvs-mqtt-app
dvs              service/cray-dvs-mqtt-ping-svc                            ClusterIP      None            <none>                                        8888/TCP                                                                  13d   ActiveMQArtemis=cray-dvs-mqtt,application=cray-dvs-mqtt-app
hnc-system       service/hnc-controller-manager-metrics-service            ClusterIP      10.20.88.182    <none>                                        8443/TCP                                                                  21d   control-plane=controller-manager
hnc-system       service/hnc-webhook-service                               ClusterIP      10.31.188.248   <none>                                        443/TCP                                                                   21d   control-plane=controller-manager
istio-operator   service/istio-operator                                    ClusterIP      10.16.111.143   <none>                                        8383/TCP                                                                  21d   name=istio-operator
istio-system     service/istio-ingressgateway                              LoadBalancer   10.27.120.182   10.92.100.71                                  80:30853/TCP,443:31828/TCP,8081:31901/TCP,8883:31882/TCP,8888:32351/TCP   21d   app=istio-ingressgateway,istio=ingressgateway
istio-system     service/istio-ingressgateway-can                          LoadBalancer   10.27.237.146   <pending>                                     80:32757/TCP,443:32447/TCP                                                21d   app=istio-ingressgateway-customer-user,istio=ingressgateway-customer-user
istio-system     service/istio-ingressgateway-chn                          LoadBalancer   10.18.226.147   10.102.193.224                                80:31633/TCP,443:32724/TCP                                                21d   app=istio-ingressgateway-customer-user,istio=ingressgateway-customer-user
istio-system     service/istio-ingressgateway-cmn                          LoadBalancer   10.28.47.240    10.102.193.64                                 80:30891/TCP,443:31741/TCP                                                21d   app=istio-ingressgateway-customer-admin,istio=ingressgateway-customer-admin
istio-system     service/istio-ingressgateway-hmn                          LoadBalancer   10.30.125.195   10.94.100.71                                  80:30639/TCP,443:30585/TCP,8888:31116/TCP                                 21d   app=istio-ingressgateway-hmn,istio=istio-ingressgateway-hmn
istio-system     service/istio-ingressgateway-local                        LoadBalancer   10.23.234.57    10.92.100.81                                  80:32222/TCP,443:31677/TCP,8081:31663/TCP,8883:30114/TCP,8888:32171/TCP   21d   app=istio-ingressgateway,istio=ingressgateway
istio-system     service/istiod                                            ClusterIP      10.20.138.128   <none>                                        15010/TCP,15012/TCP,443/TCP,15014/TCP                                     21d   app=istiod,istio=pilot
istio-system     service/kiali                                             ClusterIP      10.24.36.15     <none>                                        20001/TCP,9090/TCP                                                        21d   app.kubernetes.io/instance=kiali,app.kubernetes.io/name=kiali
kube-system      service/kube-dns                                          ClusterIP      10.16.0.10      <none>                                        53/UDP,53/TCP,9153/TCP                                                    21d   k8s-app=kube-dns
kube-system      service/metrics-server                                    ClusterIP      10.22.241.145   <none>                                        443/TCP                                                                   21d   k8s-app=metrics-server
kube-system      service/sealed-secrets                                    ClusterIP      10.23.8.146     <none>                                        8080/TCP                                                                  21d   app.kubernetes.io/instance=sealed-secrets,app.kubernetes.io/name=sealed-secrets
kube-system      service/vms-coredns                                       ClusterIP      None            <none>                                        9153/TCP                                                                  21d   k8s-app=kube-dns
kube-system      service/vms-kube-controller-manager                       ClusterIP      None            <none>                                        10257/TCP                                                                 21d   component=kube-controller-manager
kube-system      service/vms-kube-etcd                                     ClusterIP      None            <none>                                        2379/TCP                                                                  21d   <none>
kube-system      service/vms-kube-proxy                                    ClusterIP      None            <none>                                        10249/TCP                                                                 21d   k8s-app=kube-proxy
kube-system      service/vms-kube-scheduler                                ClusterIP      None            <none>                                        10259/TCP                                                                 21d   component=kube-scheduler
kyverno          service/cray-kyverno-svc                                  ClusterIP      10.16.176.243   <none>                                        443/TCP                                                                   21d   app.kubernetes.io/component=admission-controller,app.kubernetes.io/instance=cray-kyverno,app.kubernetes.io/part-of=cray-kyverno
kyverno          service/cray-kyverno-svc-metrics                          ClusterIP      10.20.246.105   <none>                                        8000/TCP                                                                  21d   app.kubernetes.io/component=admission-controller,app.kubernetes.io/instance=cray-kyverno,app.kubernetes.io/part-of=cray-kyverno
kyverno          service/kyverno-background-controller-metrics             ClusterIP      10.24.92.238    <none>                                        8000/TCP                                                                  21d   app.kubernetes.io/component=background-controller,app.kubernetes.io/instance=cray-kyverno,app.kubernetes.io/part-of=cray-kyverno
kyverno          service/kyverno-cleanup-controller                        ClusterIP      10.28.166.72    <none>                                        443/TCP                                                                   21d   app.kubernetes.io/component=cleanup-controller,app.kubernetes.io/instance=cray-kyverno,app.kubernetes.io/part-of=cray-kyverno
kyverno          service/kyverno-cleanup-controller-metrics                ClusterIP      10.31.168.233   <none>                                        8000/TCP                                                                  21d   app.kubernetes.io/component=cleanup-controller,app.kubernetes.io/instance=cray-kyverno,app.kubernetes.io/part-of=cray-kyverno
kyverno          service/kyverno-reports-controller-metrics                ClusterIP      10.31.187.6     <none>                                        8000/TCP                                                                  21d   app.kubernetes.io/component=reports-controller,app.kubernetes.io/instance=cray-kyverno,app.kubernetes.io/part-of=cray-kyverno
nexus            service/nexus                                             ClusterIP      10.31.80.111    <none>                                        80/TCP,5003/TCP                                                           21d   app=nexus,release=cray-nexus
opa              service/ingressgateway                                    ClusterIP      10.18.204.249   <none>                                        9191/TCP                                                                  21d   app.kubernetes.io/instance=cray-opa,app.kubernetes.io/name=cray-opa-ingressgateway
opa              service/ingressgateway-customer-admin                     ClusterIP      10.22.8.166     <none>                                        9191/TCP                                                                  21d   app.kubernetes.io/instance=cray-opa,app.kubernetes.io/name=cray-opa-ingressgateway-customer-admin
opa              service/ingressgateway-customer-user                      ClusterIP      10.29.168.132   <none>                                        9191/TCP                                                                  21d   app.kubernetes.io/instance=cray-opa,app.kubernetes.io/name=cray-opa-ingressgateway-customer-user
opa              service/ingressgateway-hmn                                ClusterIP      10.28.232.14    <none>                                        9191/TCP                                                                  21d   app.kubernetes.io/instance=cray-opa,app.kubernetes.io/name=cray-opa-ingressgateway-hmn
services         service/cfs-ara                                           ClusterIP      10.16.53.86     <none>                                        80/TCP                                                                    21d   app.kubernetes.io/instance=cfs-ara,app.kubernetes.io/name=cfs-ara
services         service/cfs-ara-postgres                                  ClusterIP      10.26.10.233    <none>                                        5432/TCP                                                                  21d   <none>
services         service/cfs-ara-postgres-0                                ClusterIP      10.18.56.242    <none>                                        5432/TCP                                                                  21d   statefulset.kubernetes.io/pod-name=cfs-ara-postgres-0
services         service/cfs-ara-postgres-1                                ClusterIP      10.17.223.120   <none>                                        5432/TCP                                                                  21d   statefulset.kubernetes.io/pod-name=cfs-ara-postgres-1
services         service/cfs-ara-postgres-2                                ClusterIP      10.28.190.121   <none>                                        5432/TCP                                                                  21d   statefulset.kubernetes.io/pod-name=cfs-ara-postgres-2
services         service/cfs-ara-postgres-config                           ClusterIP      None            <none>                                        <none>                                                                    21d   <none>
services         service/cfs-ara-postgres-repl                             ClusterIP      10.20.109.3     <none>                                        5432/TCP                                                                  21d   application=spilo,cluster-name=cfs-ara-postgres,spilo-role=replica
services         service/cms-ipxe-cray-service                             ClusterIP      10.20.77.107    <none>                                        80/TCP                                                                    21d   app.kubernetes.io/instance=cms-ipxe,app.kubernetes.io/name=cray-service
services         service/cos-config-service                                ClusterIP      10.30.6.230     <none>                                        80/TCP                                                                    13d   app.kubernetes.io/instance=cos-config-service,app.kubernetes.io/name=cos-config-service
services         service/cray-bos                                          ClusterIP      10.31.65.75     <none>                                        80/TCP                                                                    21d   app.kubernetes.io/instance=cray-bos,app.kubernetes.io/name=cray-bos
services         service/cray-bos-db                                       ClusterIP      10.19.234.110   <none>                                        6379/TCP                                                                  21d   app.kubernetes.io/name=cray-bos-db
services         service/cray-bss                                          ClusterIP      10.19.245.231   <none>                                        80/TCP                                                                    21d   app.kubernetes.io/instance=cray-hms-bss,app.kubernetes.io/name=cray-bss
services         service/cray-bss-bitnami-etcd                             ClusterIP      10.31.112.207   <none>                                        2379/TCP,2380/TCP                                                         21d   app.kubernetes.io/component=etcd,app.kubernetes.io/instance=cray-hms-bss,app.kubernetes.io/name=cray-bss-bitnami-etcd
services         service/cray-bss-bitnami-etcd-headless                    ClusterIP      None            <none>                                        2379/TCP,2380/TCP                                                         21d   app.kubernetes.io/component=etcd,app.kubernetes.io/instance=cray-hms-bss,app.kubernetes.io/name=cray-bss-bitnami-etcd
services         service/cray-capmc                                        ClusterIP      10.31.240.222   <none>                                        80/TCP                                                                    21d   app.kubernetes.io/instance=cray-hms-capmc,app.kubernetes.io/name=cray-capmc
services         service/cray-cfs-api                                      ClusterIP      10.28.128.60    <none>                                        80/TCP                                                                    21d   app.kubernetes.io/instance=cray-cfs-api,app.kubernetes.io/name=cray-cfs-api
services         service/cray-cfs-api-db                                   ClusterIP      10.31.84.215    <none>                                        6379/TCP                                                                  21d   app.kubernetes.io/name=cray-cfs-api-db
services         service/cray-cfs-batcher                                  ClusterIP      10.25.108.231   <none>                                        80/TCP                                                                    21d   app.kubernetes.io/instance=cray-cfs-batcher,app.kubernetes.io/name=cray-cfs-batcher
services         service/cray-console-data                                 ClusterIP      10.18.66.171    <none>                                        80/TCP                                                                    21d   app.kubernetes.io/instance=cray-console-data,app.kubernetes.io/name=cray-console-data
services         service/cray-console-data-postgres                        ClusterIP      10.19.179.183   <none>                                        5432/TCP                                                                  21d   <none>
services         service/cray-console-data-postgres-0                      ClusterIP      10.22.41.144    <none>                                        5432/TCP                                                                  21d   statefulset.kubernetes.io/pod-name=cray-console-data-postgres-0
services         service/cray-console-data-postgres-1                      ClusterIP      10.29.215.38    <none>                                        5432/TCP                                                                  21d   statefulset.kubernetes.io/pod-name=cray-console-data-postgres-1
services         service/cray-console-data-postgres-2                      ClusterIP      10.27.56.203    <none>                                        5432/TCP                                                                  21d   statefulset.kubernetes.io/pod-name=cray-console-data-postgres-2
services         service/cray-console-data-postgres-config                 ClusterIP      None            <none>                                        <none>                                                                    21d   <none>
services         service/cray-console-data-postgres-repl                   ClusterIP      10.28.115.184   <none>                                        5432/TCP                                                                  21d   application=spilo,cluster-name=cray-console-data-postgres,spilo-role=replica
services         service/cray-console-node                                 ClusterIP      10.19.145.95    <none>                                        80/TCP                                                                    21d   app.kubernetes.io/instance=cray-console-node,app.kubernetes.io/name=cray-console-node
services         service/cray-console-operator                             ClusterIP      10.18.130.100   <none>                                        80/TCP                                                                    21d   app.kubernetes.io/instance=cray-console-operator,app.kubernetes.io/name=cray-console-operator
services         service/cray-cps                                          ClusterIP      10.20.153.6     <none>                                        80/TCP                                                                    13d   app.kubernetes.io/instance=cray-cps,app.kubernetes.io/name=cray-cps
services         service/cray-dhcp-kea-api                                 ClusterIP      10.16.231.160   <none>                                        8000/TCP                                                                  21d   app.kubernetes.io/name=cray-dhcp-kea
services         service/cray-dhcp-kea-postgres                            ClusterIP      10.19.13.61     <none>                                        5432/TCP                                                                  21d   <none>
services         service/cray-dhcp-kea-postgres-0                          ClusterIP      10.18.124.142   <none>                                        5432/TCP                                                                  21d   statefulset.kubernetes.io/pod-name=cray-dhcp-kea-postgres-0
services         service/cray-dhcp-kea-postgres-1                          ClusterIP      10.22.205.102   <none>                                        5432/TCP                                                                  21d   statefulset.kubernetes.io/pod-name=cray-dhcp-kea-postgres-1
services         service/cray-dhcp-kea-postgres-2                          ClusterIP      10.16.118.211   <none>                                        5432/TCP                                                                  21d   statefulset.kubernetes.io/pod-name=cray-dhcp-kea-postgres-2
services         service/cray-dhcp-kea-postgres-config                     ClusterIP      None            <none>                                        <none>                                                                    21d   <none>
services         service/cray-dhcp-kea-postgres-repl                       ClusterIP      10.31.236.73    <none>                                        5432/TCP                                                                  21d   application=spilo,cluster-name=cray-dhcp-kea-postgres,spilo-role=replica
services         service/cray-dhcp-kea-tcp-hmn                             LoadBalancer   10.28.147.246   10.94.100.222                                 67:32364/TCP                                                              21d   app.kubernetes.io/name=cray-dhcp-kea
services         service/cray-dhcp-kea-tcp-nmn                             LoadBalancer   10.27.2.125     10.92.100.222                                 67:31652/TCP                                                              21d   app.kubernetes.io/name=cray-dhcp-kea
services         service/cray-dhcp-kea-udp-hmn                             LoadBalancer   10.24.69.58     10.94.100.222                                 67:31445/UDP                                                              21d   app.kubernetes.io/name=cray-dhcp-kea
services         service/cray-dhcp-kea-udp-nmn                             LoadBalancer   10.24.67.246    10.92.100.222                                 67:30888/UDP                                                              21d   app.kubernetes.io/name=cray-dhcp-kea
services         service/cray-dns-powerdns-api                             ClusterIP      10.18.10.233    <none>                                        8081/TCP                                                                  21d   app.kubernetes.io/instance=cray-dns-powerdns,app.kubernetes.io/name=cray-dns-powerdns
services         service/cray-dns-powerdns-cmn-tcp                         LoadBalancer   10.22.153.149   10.102.193.61                                 53:32385/TCP                                                              21d   app.kubernetes.io/instance=cray-dns-powerdns,app.kubernetes.io/name=cray-dns-powerdns
services         service/cray-dns-powerdns-cmn-udp                         LoadBalancer   10.31.231.212   10.102.193.61                                 53:32343/UDP                                                              21d   app.kubernetes.io/instance=cray-dns-powerdns,app.kubernetes.io/name=cray-dns-powerdns
services         service/cray-dns-powerdns-hmn-tcp                         LoadBalancer   10.20.218.255   10.94.100.85                                  53:31878/TCP                                                              21d   app.kubernetes.io/instance=cray-dns-powerdns,app.kubernetes.io/name=cray-dns-powerdns
services         service/cray-dns-powerdns-hmn-udp                         LoadBalancer   10.27.60.125    10.94.100.85                                  53:31222/UDP                                                              21d   app.kubernetes.io/instance=cray-dns-powerdns,app.kubernetes.io/name=cray-dns-powerdns
services         service/cray-dns-powerdns-nmn-tcp                         LoadBalancer   10.17.181.211   10.92.100.85                                  53:32376/TCP                                                              21d   app.kubernetes.io/instance=cray-dns-powerdns,app.kubernetes.io/name=cray-dns-powerdns
services         service/cray-dns-powerdns-nmn-udp                         LoadBalancer   10.16.50.11     10.92.100.85                                  53:32502/UDP                                                              21d   app.kubernetes.io/instance=cray-dns-powerdns,app.kubernetes.io/name=cray-dns-powerdns
services         service/cray-dns-powerdns-postgres                        ClusterIP      10.19.53.74     <none>                                        5432/TCP                                                                  21d   <none>
services         service/cray-dns-powerdns-postgres-0                      ClusterIP      10.16.147.11    <none>                                        5432/TCP                                                                  21d   statefulset.kubernetes.io/pod-name=cray-dns-powerdns-postgres-0
services         service/cray-dns-powerdns-postgres-1                      ClusterIP      10.31.91.238    <none>                                        5432/TCP                                                                  21d   statefulset.kubernetes.io/pod-name=cray-dns-powerdns-postgres-1
services         service/cray-dns-powerdns-postgres-2                      ClusterIP      10.19.150.140   <none>                                        5432/TCP                                                                  21d   statefulset.kubernetes.io/pod-name=cray-dns-powerdns-postgres-2
services         service/cray-dns-powerdns-postgres-config                 ClusterIP      None            <none>                                        <none>                                                                    21d   <none>
services         service/cray-dns-powerdns-postgres-repl                   ClusterIP      10.16.145.121   <none>                                        5432/TCP                                                                  21d   application=spilo,cluster-name=cray-dns-powerdns-postgres,spilo-role=replica
services         service/cray-dns-unbound                                  ClusterIP      10.20.140.28    <none>                                        80/TCP                                                                    21d   app.kubernetes.io/instance=cray-dns-unbound,app.kubernetes.io/name=cray-dns-unbound
services         service/cray-dns-unbound-dns-unbound-exporter             ClusterIP      10.30.103.165   <none>                                        9167/TCP                                                                  21d   app.kubernetes.io/name=cray-dns-unbound
services         service/cray-dns-unbound-tcp-hmn                          LoadBalancer   10.18.243.246   10.94.100.225                                 53:30167/TCP                                                              21d   app.kubernetes.io/instance=cray-dns-unbound,app.kubernetes.io/name=cray-dns-unbound
services         service/cray-dns-unbound-tcp-nmn                          LoadBalancer   10.24.187.183   10.92.100.225                                 53:32248/TCP                                                              21d   app.kubernetes.io/instance=cray-dns-unbound,app.kubernetes.io/name=cray-dns-unbound
services         service/cray-dns-unbound-tcp-nmn-local-1                  LoadBalancer   10.16.140.233   10.92.100.224                                 53:32700/TCP                                                              21d   app.kubernetes.io/instance=cray-dns-unbound,app.kubernetes.io/name=cray-dns-unbound
services         service/cray-dns-unbound-tcp-nmn-local-2                  LoadBalancer   10.22.58.212    10.92.100.223                                 53:32547/TCP                                                              21d   app.kubernetes.io/instance=cray-dns-unbound,app.kubernetes.io/name=cray-dns-unbound
services         service/cray-dns-unbound-udp-hmn                          LoadBalancer   10.21.189.246   10.94.100.225                                 53:30027/UDP                                                              21d   app.kubernetes.io/instance=cray-dns-unbound,app.kubernetes.io/name=cray-dns-unbound
services         service/cray-dns-unbound-udp-nmn                          LoadBalancer   10.30.26.188    10.92.100.225                                 53:32024/UDP                                                              21d   app.kubernetes.io/instance=cray-dns-unbound,app.kubernetes.io/name=cray-dns-unbound
services         service/cray-dns-unbound-udp-nmn-local-1                  LoadBalancer   10.23.179.123   10.92.100.224                                 53:30058/UDP                                                              21d   app.kubernetes.io/instance=cray-dns-unbound,app.kubernetes.io/name=cray-dns-unbound
services         service/cray-dns-unbound-udp-nmn-local-2                  LoadBalancer   10.20.181.111   10.92.100.223                                 53:30741/UDP                                                              21d   app.kubernetes.io/instance=cray-dns-unbound,app.kubernetes.io/name=cray-dns-unbound
services         service/cray-externaldns-external-dns                     ClusterIP      10.20.136.177   <none>                                        7979/TCP                                                                  21d   app.kubernetes.io/instance=cray-externaldns,app.kubernetes.io/name=external-dns
services         service/cray-fas                                          ClusterIP      10.29.4.65      <none>                                        80/TCP                                                                    21d   app.kubernetes.io/instance=cray-hms-firmware-action,app.kubernetes.io/name=cray-fas
services         service/cray-fas-bitnami-etcd                             ClusterIP      10.27.171.205   <none>                                        2379/TCP,2380/TCP                                                         21d   app.kubernetes.io/component=etcd,app.kubernetes.io/instance=cray-hms-firmware-action,app.kubernetes.io/name=cray-fas-bitnami-etcd
services         service/cray-fas-bitnami-etcd-headless                    ClusterIP      None            <none>                                        2379/TCP,2380/TCP                                                         21d   app.kubernetes.io/component=etcd,app.kubernetes.io/instance=cray-hms-firmware-action,app.kubernetes.io/name=cray-fas-bitnami-etcd
services         service/cray-hbtd                                         ClusterIP      10.18.43.50     <none>                                        80/TCP                                                                    21d   app.kubernetes.io/instance=cray-hms-hbtd,app.kubernetes.io/name=cray-hbtd
services         service/cray-hbtd-bitnami-etcd                            ClusterIP      10.20.227.33    <none>                                        2379/TCP,2380/TCP                                                         21d   app.kubernetes.io/component=etcd,app.kubernetes.io/instance=cray-hms-hbtd,app.kubernetes.io/name=cray-hbtd-bitnami-etcd
