NAMESPACE            NAME                                                              READY   STATUS      RESTARTS        AGE     IP            NODE       NOMINATED NODE   READINESS GATES
services             cray-cfs-operator-854847c8c-s25lf                                 2/2     Running     0               4d10h   10.41.0.44    ncn-w004   <none>           <none>
services             cray-console-data-bbff78774-pfdvc                                 2/2     Running     0               23h     10.41.0.104   ncn-w004   <none>           <none>
services             cray-console-data-postgres-0                                      3/3     Running     0               4d8h    10.41.0.37    ncn-w004   <none>           <none>
services             cray-console-data-postgres-1                                      3/3     Running     0               16h     10.34.0.49    ncn-w002   <none>           <none>
services             cray-console-data-postgres-2                                      3/3     Running     0               45h     10.36.0.19    ncn-w001   <none>           <none>
services             cray-console-node-0                                               3/3     Running     0               4d10h   10.44.0.72    ncn-w003   <none>           <none>
services             cray-console-node-1                                               3/3     Running     0               45h     10.36.0.21    ncn-w001   <none>           <none>
services             cray-console-operator-79b4c7dd4b-tx5v6                            2/2     Running     0               4d10h   10.41.0.64    ncn-w004   <none>           <none>
services             cray-cps-5684977999-88dpx                                         2/2     Running     0               4d10h   10.41.0.55    ncn-w004   <none>           <none>
services             cray-cps-5684977999-czl8z                                         2/2     Running     0               23h     10.36.0.40    ncn-w001   <none>           <none>
services             cray-dhcp-kea-56c5bb5789-72rcl                                    3/3     Running     2 (47h ago)     4d10h   10.41.0.49    ncn-w004   <none>           <none>
services             cray-dhcp-kea-56c5bb5789-96vj5                                    3/3     Running     2 (47h ago)     4d10h   10.44.0.59    ncn-w003   <none>           <none>
services             cray-dhcp-kea-56c5bb5789-c75gj                                    3/3     Running     0               16h     10.34.0.33    ncn-w002   <none>           <none>
services             cray-dhcp-kea-helper-28849248-w5lnb                               0/2     Completed   0               8m56s   10.46.0.15    ncn-w005   <none>           <none>
services             cray-dhcp-kea-helper-28849251-m2hz4                               0/2     Completed   0               5m56s   10.46.0.16    ncn-w005   <none>           <none>
services             cray-dhcp-kea-helper-28849254-pwjl2                               0/2     Completed   0               2m56s   10.46.0.16    ncn-w005   <none>           <none>
services             cray-dhcp-kea-postgres-0                                          3/3     Running     0               16h     10.34.0.48    ncn-w002   <none>           <none>
services             cray-dhcp-kea-postgres-1                                          3/3     Running     0               4d7h    10.41.0.72    ncn-w004   <none>           <none>
services             cray-dhcp-kea-postgres-2                                          3/3     Running     0               42h     10.36.0.30    ncn-w001   <none>           <none>
services             cray-dns-powerdns-645654c6f6-4g8v6                                2/2     Running     2 (4d10h ago)   4d10h   10.41.0.59    ncn-w004   <none>           <none>
services             cray-dns-powerdns-postgres-0                                      3/3     Running     0               4d8h    10.41.0.22    ncn-w004   <none>           <none>
services             cray-dns-powerdns-postgres-1                                      3/3     Running     0               16h     10.36.0.28    ncn-w001   <none>           <none>
services             cray-dns-powerdns-postgres-2                                      3/3     Running     0               4d7h    10.44.0.68    ncn-w003   <none>           <none>
services             cray-dns-unbound-79b56d4645-5zpr6                                 3/3     Running     0               47h     10.41.0.76    ncn-w004   <none>           <none>
services             cray-dns-unbound-79b56d4645-l9c7x                                 3/3     Running     0               23h     10.36.0.39    ncn-w001   <none>           <none>
services             cray-dns-unbound-79b56d4645-ldnvn                                 3/3     Running     0               4d10h   10.44.0.31    ncn-w003   <none>           <none>
services             cray-dns-unbound-manager-28849252-2bnmt                           0/2     Completed   0               4m56s   10.46.0.15    ncn-w005   <none>           <none>
services             cray-dns-unbound-manager-28849254-7lfk4                           0/2     Completed   0               2m56s   10.46.0.15    ncn-w005   <none>           <none>
services             cray-dns-unbound-manager-28849256-949kv                           0/2     Completed   0               56s     10.46.0.14    ncn-w005   <none>           <none>
services             cray-externaldns-external-dns-688c68fb58-bwxzs                    1/1     Running     0               23h     10.41.0.93    ncn-w004   <none>           <none>
services             cray-fas-77bb4c6b79-qbjvr                                         2/2     Running     1 (16h ago)     16h     10.34.0.38    ncn-w002   <none>           <none>
services             cray-fas-bitnami-etcd-0                                           2/2     Running     0               4d10h   10.44.0.39    ncn-w003   <none>           <none>
services             cray-fas-bitnami-etcd-1                                           2/2     Running     0               22h     10.34.0.21    ncn-w002   <none>           <none>
services             cray-fas-bitnami-etcd-2                                           2/2     Running     0               4d10h   10.41.0.32    ncn-w004   <none>           <none>
services             cray-fas-bitnami-etcd-snapshotter-28849200-4k8wq                  0/2     Completed   0               56m     10.46.0.20    ncn-w005   <none>           <none>
services             cray-hbtd-55fb95cc7b-5mbtb                                        2/2     Running     0               23h     10.36.0.44    ncn-w001   <none>           <none>
services             cray-hbtd-55fb95cc7b-6srfv                                        2/2     Running     0               4d10h   10.44.0.35    ncn-w003   <none>           <none>
services             cray-hbtd-55fb95cc7b-g44mc                                        2/2     Running     0               4d10h   10.41.0.25    ncn-w004   <none>           <none>
services             cray-hbtd-bitnami-etcd-0                                          2/2     Running     0               4d10h   10.44.0.42    ncn-w003   <none>           <none>
services             cray-hbtd-bitnami-etcd-1                                          2/2     Running     1 (22h ago)     22h     10.34.0.14    ncn-w002   <none>           <none>
services             cray-hbtd-bitnami-etcd-2                                          2/2     Running     0               4d10h   10.41.0.33    ncn-w004   <none>           <none>
services             cray-hbtd-bitnami-etcd-snapshotter-28849200-8qz68                 0/2     Completed   0               56m     10.46.0.21    ncn-w005   <none>           <none>
services             cray-hmnfd-747b78f958-cjmw6                                       2/2     Running     0               23h     10.36.0.66    ncn-w001   <none>           <none>
services             cray-hmnfd-747b78f958-k6hjk                                       2/2     Running     0               47h     10.41.0.82    ncn-w004   <none>           <none>
services             cray-hmnfd-747b78f958-n6m76                                       2/2     Running     0               4d10h   10.44.0.36    ncn-w003   <none>           <none>
services             cray-hmnfd-bitnami-etcd-0                                         2/2     Running     0               4d10h   10.44.0.45    ncn-w003   <none>           <none>
services             cray-hmnfd-bitnami-etcd-1                                         2/2     Running     0               22h     10.34.0.15    ncn-w002   <none>           <none>
services             cray-hmnfd-bitnami-etcd-2                                         2/2     Running     0               4d10h   10.41.0.31    ncn-w004   <none>           <none>
services             cray-hmnfd-bitnami-etcd-snapshotter-28849200-dpzwq                0/2     Completed   0               56m     10.46.0.23    ncn-w005   <none>           <none>
services             cray-hms-hmcollector-ingress-7c5bb55c74-8x8cx                     2/2     Running     0               4d10h   10.41.0.58    ncn-w004   <none>           <none>
services             cray-hms-hmcollector-ingress-7c5bb55c74-hd9rz                     2/2     Running     0               4d10h   10.44.0.61    ncn-w003   <none>           <none>
services             cray-hms-hmcollector-ingress-7c5bb55c74-nnflv                     2/2     Running     0               23h     10.36.0.62    ncn-w001   <none>           <none>
services             cray-hms-hmcollector-poll-66cc59bcd-f8lrh                         2/2     Running     0               4d10h   10.41.0.43    ncn-w004   <none>           <none>
services             cray-hms-rts-5488d9b94-b4p6z                                      3/3     Running     0               4d10h   10.41.0.61    ncn-w004   <none>           <none>
services             cray-hms-rts-snmp-d9cb7fdc-b9qbq                                  3/3     Running     0               4d10h   10.41.0.62    ncn-w004   <none>           <none>
services             cray-ims-d7466c6f9-4z9qp                                          2/2     Running     0               4d10h   10.41.0.50    ncn-w004   <none>           <none>
services             cray-ipxe-aarch64-6d97578788-cnm4t                                2/2     Running     0               16h     10.34.0.45    ncn-w002   <none>           <none>
services             cray-ipxe-x86-64-59d949584d-wd4cv                                 2/2     Running     0               47h     10.41.0.79    ncn-w004   <none>           <none>
services             cray-keycloak-0                                                   2/2     Running     0               4d10h   10.44.0.64    ncn-w003   <none>           <none>
services             cray-keycloak-1                                                   2/2     Running     2 (4d10h ago)   4d10h   10.41.0.65    ncn-w004   <none>           <none>
services             cray-keycloak-2                                                   2/2     Running     2 (45h ago)     45h     10.36.0.12    ncn-w001   <none>           <none>
services             cray-meds-85d8955fb5-9hpf5                                        2/2     Running     0               23h     10.41.0.101   ncn-w004   <none>           <none>
services             cray-node-discovery-cz27p                                         1/1     Running     0               4d11h   10.252.1.7    ncn-w003   <none>           <none>
services             cray-node-discovery-gnnrw                                         1/1     Running     0               16h     10.252.1.14   ncn-w005   <none>           <none>
services             cray-node-discovery-jfnhp                                         1/1     Running     1 (22h ago)     4d11h   10.252.1.8    ncn-w002   <none>           <none>
services             cray-node-discovery-l5wzh                                         1/1     Running     0               4d10h   10.252.1.13   ncn-w004   <none>           <none>
services             cray-node-discovery-r5jzj                                         1/1     Running     1 (45h ago)     4d12h   10.252.1.9    ncn-w001   <none>           <none>
services             cray-node-labels-6c7cc4c5f8-g6wp5                                 2/2     Running     0               23h     10.36.0.61    ncn-w001   <none>           <none>
services             cray-oauth2-proxies-customer-access-ingress-7fc49cffcf-dhxph      1/1     Running     0               4d10h   10.41.0.41    ncn-w004   <none>           <none>
services             cray-oauth2-proxies-customer-high-speed-ingress-79cb9bd579q6gm6   1/1     Running     0               23h     10.36.0.42    ncn-w001   <none>           <none>
services             cray-oauth2-proxies-customer-management-ingress-c6c64ddfb-zsj6n   1/1     Running     0               23h     10.36.0.58    ncn-w001   <none>           <none>
services             cray-postgres-operator-596b6cfb9c-lcxd2                           2/2     Running     0               4d10h   10.44.0.40    ncn-w003   <none>           <none>
services             cray-power-control-6f9869d68-7kgz4                                2/2     Running     1 (4d10h ago)   4d10h   10.44.0.34    ncn-w003   <none>           <none>
services             cray-power-control-6f9869d68-lb4ck                                2/2     Running     1 (23h ago)     23h     10.36.0.35    ncn-w001   <none>           <none>
services             cray-power-control-6f9869d68-tq877                                2/2     Running     0               16h     10.34.0.26    ncn-w002   <none>           <none>
services             cray-power-control-bitnami-etcd-0                                 2/2     Running     0               45h     10.36.0.24    ncn-w001   <none>           <none>
services             cray-power-control-bitnami-etcd-1                                 2/2     Running     0               4d10h   10.41.0.34    ncn-w004   <none>           <none>
services             cray-power-control-bitnami-etcd-2                                 2/2     Running     0               22h     10.34.0.19    ncn-w002   <none>           <none>
services             cray-power-control-bitnami-etcd-snapshotter-28849200-9mszw        0/2     Completed   0               56m     10.46.0.13    ncn-w005   <none>           <none>
services             cray-powerdns-manager-6c49966f54-2wlcl                            3/3     Running     0               23h     10.41.0.89    ncn-w004   <none>           <none>
services             cray-scsd-b744ccc54-9v9jf                                         2/2     Running     0               23h     10.36.0.60    ncn-w001   <none>           <none>
services             cray-scsd-b744ccc54-hlxhw                                         2/2     Running     0               16h     10.34.0.41    ncn-w002   <none>           <none>
services             cray-scsd-b744ccc54-sdz25                                         2/2     Running     0               4d10h   10.44.0.55    ncn-w003   <none>           <none>
services             cray-shared-kafka-entity-operator-779945b686-hvr4h                2/2     Running     1 (4d10h ago)   4d10h   10.41.0.26    ncn-w004   <none>           <none>
services             cray-shared-kafka-kafka-0                                         1/1     Running     1 (4d10h ago)   4d10h   10.41.0.29    ncn-w004   <none>           <none>
services             cray-shared-kafka-kafka-1                                         1/1     Running     1 (45h ago)     45h     10.36.0.16    ncn-w001   <none>           <none>
services             cray-shared-kafka-kafka-2                                         1/1     Running     1 (4d10h ago)   4d10h   10.44.0.38    ncn-w003   <none>           <none>
services             cray-shared-kafka-zookeeper-0                                     1/1     Running     0               45h     10.36.0.22    ncn-w001   <none>           <none>
services             cray-shared-kafka-zookeeper-1                                     1/1     Running     0               4d10h   10.44.0.43    ncn-w003   <none>           <none>
services             cray-shared-kafka-zookeeper-2                                     1/1     Running     0               4d10h   10.41.0.15    ncn-w004   <none>           <none>
services             cray-sls-9d467b6d6-56klc                                          2/2     Running     0               23h     10.36.0.54    ncn-w001   <none>           <none>
services             cray-sls-9d467b6d6-lxt8h                                          2/2     Running     0               4d10h   10.41.0.60    ncn-w004   <none>           <none>
services             cray-sls-9d467b6d6-ns8pv                                          2/2     Running     0               4d10h   10.44.0.18    ncn-w003   <none>           <none>
services             cray-sls-postgres-0                                               3/3     Running     0               4d7h    10.41.0.71    ncn-w004   <none>           <none>
services             cray-sls-postgres-1                                               3/3     Running     0               16h     10.36.0.72    ncn-w001   <none>           <none>
services             cray-sls-postgres-2                                               3/3     Running     0               4d7h    10.44.0.67    ncn-w003   <none>           <none>
services             cray-smd-79dc846fcb-8c4mf                                         2/2     Running     1 (16h ago)     16h     10.34.0.36    ncn-w002   <none>           <none>
services             cray-smd-79dc846fcb-r4wtn                                         2/2     Running     0               4d10h   10.41.0.16    ncn-w004   <none>           <none>
services             cray-smd-79dc846fcb-wg7nw                                         2/2     Running     1 (16h ago)     16h     10.34.0.37    ncn-w002   <none>           <none>
services             cray-smd-postgres-0                                               3/3     Running     0               16h     10.34.0.47    ncn-w002   <none>           <none>
services             cray-smd-postgres-1                                               3/3     Running     0               45h     10.36.0.23    ncn-w001   <none>           <none>
services             cray-smd-postgres-2                                               3/3     Running     0               4d8h    10.41.0.73    ncn-w004   <none>           <none>
services             cray-sts-6b8bb75c68-9p7lx                                         2/2     Running     0               16h     10.34.0.30    ncn-w002   <none>           <none>
services             cray-sts-6b8bb75c68-bwt25                                         2/2     Running     0               4d10h   10.41.0.40    ncn-w004   <none>           <none>
services             cray-sts-6b8bb75c68-lzq7j                                         2/2     Running     0               23h     10.36.0.53    ncn-w001   <none>           <none>
services             cray-tftp-5d546777c9-4f67h                                        1/1     Running     0               4d10h   10.44.0.65    ncn-w003   <none>           <none>
services             cray-tftp-5d546777c9-59v7f                                        1/1     Running     0               4d10h   10.41.0.51    ncn-w004   <none>           <none>
services             cray-tftp-5d546777c9-bpnpq                                        1/1     Running     0               23h     10.36.0.29    ncn-w001   <none>           <none>
services             cray-tftp-modprobe-4hsf2                                          1/1     Running     1 (45h ago)     4d12h   10.36.0.9     ncn-w001   <none>           <none>
services             cray-tftp-modprobe-cfmzt                                          1/1     Running     0               16h     10.46.0.7     ncn-w005   <none>           <none>
services             cray-tftp-modprobe-ltd9g                                          1/1     Running     0               4d10h   10.41.0.9     ncn-w004   <none>           <none>
services             cray-tftp-modprobe-pkrhx                                          1/1     Running     1 (22h ago)     4d11h   10.34.0.0     ncn-w002   <none>           <none>
services             cray-tftp-modprobe-q6msp                                          1/1     Running     0               4d11h   10.44.0.3     ncn-w003   <none>           <none>
services             cray-vpa-recommender-86867b7bf6-p65sg                             2/2     Running     0               4d10h   10.44.0.54    ncn-w003   <none>           <none>
services             cray-vpa-updater-6f7bb8dcf5-ntxgt                                 2/2     Running     0               23h     10.36.0.67    ncn-w001   <none>           <none>
services             csm-ssh-keys-7ccc4f5494-nc44c                                     2/2     Running     1 (4d10h ago)   4d10h   10.44.0.49    ncn-w003   <none>           <none>
services             etcd-backup-pvc-snapshots-to-s3-28849205-w9zgn                    0/2     Completed   0               51m     10.46.0.14    ncn-w005   <none>           <none>
services             etcd-backup-restore-75bb5c4694-4kgp5                              1/1     Running     0               4d10h   10.44.0.51    ncn-w003   <none>           <none>
services             etcd-backup-restore-75bb5c4694-bh8js                              1/1     Running     0               23h     10.36.0.32    ncn-w001   <none>           <none>
services             gitea-vcs-856dfb98cf-v52ws                                        2/2     Running     0               4d10h   10.44.0.66    ncn-w003   <none>           <none>
services             gitea-vcs-postgres-0                                              3/3     Running     0               4d7h    10.41.0.69    ncn-w004   <none>           <none>
services             gitea-vcs-postgres-1                                              3/3     Running     0               45h     10.36.0.14    ncn-w001   <none>           <none>
services             gitea-vcs-postgres-2                                              3/3     Running     0               16h     10.44.0.70    ncn-w003   <none>           <none>
services             hms-discovery-28849227-vm8hv                                      0/2     Completed   0               29m     10.46.0.17    ncn-w005   <none>           <none>
services             hms-discovery-28849230-6c5lh                                      0/2     Completed   0               26m     10.46.0.18    ncn-w005   <none>           <none>
services             hms-discovery-28849233-mtn52                                      0/2     Completed   0               23m     10.46.0.16    ncn-w005   <none>           <none>
services             hms-discovery-28849236-pn45d                                      0/2     Completed   0               20m     10.46.0.16    ncn-w005   <none>           <none>
services             hms-discovery-28849239-5sjjp                                      0/2     Completed   0               17m     10.46.0.15    ncn-w005   <none>           <none>
services             hms-discovery-28849242-g6558                                      0/2     Completed   0               14m     10.46.0.14    ncn-w005   <none>           <none>
services             hms-discovery-28849245-dxzqd                                      0/2     Completed   0               11m     10.46.0.14    ncn-w005   <none>           <none>
services             hms-discovery-28849248-8t99w                                      0/2     Completed   0               8m56s   10.46.0.17    ncn-w005   <none>           <none>
services             hms-discovery-28849251-w94hj                                      0/2     Completed   0               5m56s   10.46.0.14    ncn-w005   <none>           <none>
services             hms-discovery-28849254-8w5qt                                      0/2     Completed   0               2m56s   10.46.0.17    ncn-w005   <none>           <none>
services             keycloak-postgres-0                                               3/3     Running     0               16h     10.44.0.69    ncn-w003   <none>           <none>
services             keycloak-postgres-1                                               3/3     Running     0               45h     10.36.0.18    ncn-w001   <none>           <none>
services             keycloak-postgres-2                                               3/3     Running     0               4d8h    10.41.0.74    ncn-w004   <none>           <none>
services             kube-etcd-defrag-28848960-vwcjq                                   0/2     Completed   0               4h56m   10.46.0.18    ncn-w005   <none>           <none>
services             kube-etcd-defrag-cray-hbtd-bitnami-etcd-28849200-prvm4            0/2     Completed   0               56m     10.46.0.17    ncn-w005   <none>           <none>
services             logical-backup-cray-sls-postgres-28847470-n4trn                   0/2     Completed   0               29h     10.36.0.28    ncn-w001   <none>           <none>
services             logical-backup-cray-sls-postgres-28848910-ch5fp                   0/2     Completed   0               5h46m   10.46.0.17    ncn-w005   <none>           <none>
services             logical-backup-cray-smd-postgres-28847530-48qcc                   0/2     Completed   0               28h     10.36.0.35    ncn-w001   <none>           <none>
services             logical-backup-cray-smd-postgres-28848970-t87lq                   0/2     Completed   0               4h46m   10.46.0.22    ncn-w005   <none>           <none>
services             logical-backup-gitea-vcs-postgres-28847590-94f92                  0/2     Completed   0               27h     10.36.0.35    ncn-w001   <none>           <none>
services             logical-backup-gitea-vcs-postgres-28849030-lts2p                  0/2     Completed   0               3h46m   10.46.0.19    ncn-w005   <none>           <none>
services             logical-backup-keycloak-postgres-28847650-jwvf6                   0/2     Completed   0               26h     10.36.0.35    ncn-w001   <none>           <none>
services             logical-backup-keycloak-postgres-28849090-gczlf                   0/2     Completed   0               166m    10.46.0.18    ncn-w005   <none>           <none>
services             nmdv2-service-86466bc7f8-vcfsn                                    2/2     Running     0               47h     10.41.0.78    ncn-w004   <none>           <none>
services             slingshot-fabric-manager-6b74fdb5c7-v729x                         2/2     Running     0               23h     10.41.0.111   ncn-w004   <none>           <none>
services             sonar-jobs-watcher-bkz8g                                          1/1     Running     0               16h     10.46.0.8     ncn-w005   <none>           <none>
services             sonar-jobs-watcher-cc5sz                                          1/1     Running     1 (45h ago)     4d12h   10.36.0.4     ncn-w001   <none>           <none>
services             sonar-jobs-watcher-jnqk5                                          1/1     Running     0               4d11h   10.44.0.9     ncn-w003   <none>           <none>
services             sonar-jobs-watcher-t28jc                                          1/1     Running     1 (22h ago)     4d11h   10.34.0.11    ncn-w002   <none>           <none>
services             sonar-jobs-watcher-zmctk                                          1/1     Running     0               4d10h   10.41.0.3     ncn-w004   <none>           <none>
services             sonar-sync-28849254-qzcmp                                         0/1     Completed   0               2m56s   10.46.0.13    ncn-w005   <none>           <none>
services             sonar-sync-28849255-mmfcm                                         0/1     Completed   0               116s    10.46.0.13    ncn-w005   <none>           <none>
services             sonar-sync-28849256-z692z                                         0/1     Completed   0               56s     10.46.0.13    ncn-w005   <none>           <none>
services             sshot-fm-recover-28849227-grj5b                                   0/2     Completed   0               29m     10.46.0.15    ncn-w005   <none>           <none>
services             sshot-fm-recover-28849230-wpfdd                                   0/2     Completed   0               26m     10.46.0.13    ncn-w005   <none>           <none>
services             sshot-fm-recover-28849233-42gv2                                   0/2     Completed   0               23m     10.46.0.14    ncn-w005   <none>           <none>
services             sshot-fm-recover-28849236-gpvdz                                   0/2     Completed   0               20m     10.46.0.14    ncn-w005   <none>           <none>
services             sshot-fm-recover-28849239-f8r4v                                   0/2     Completed   0               17m     10.46.0.14    ncn-w005   <none>           <none>
services             sshot-fm-recover-28849242-j7dpk                                   0/2     Completed   0               14m     10.46.0.15    ncn-w005   <none>           <none>
services             sshot-fm-recover-28849245-9g8rv                                   0/2     Completed   0               11m     10.46.0.16    ncn-w005   <none>           <none>
services             sshot-fm-recover-28849248-q2snb                                   0/2     Completed   0               8m56s   10.46.0.16    ncn-w005   <none>           <none>
services             sshot-fm-recover-28849251-rjlzd                                   0/2     Completed   0               5m56s   10.46.0.15    ncn-w005   <none>           <none>
services             sshot-fm-recover-28849254-v2mnm                                   0/2     Completed   0               2m56s   10.46.0.14    ncn-w005   <none>           <none>
spire                cray-spire-agent-fhp9g                                            1/1     Running     1 (45h ago)     4d12h   10.252.1.9    ncn-w001   <none>           <none>
spire                cray-spire-agent-mkdvt                                            1/1     Running     1 (22h ago)     4d11h   10.252.1.8    ncn-w002   <none>           <none>
spire                cray-spire-agent-nd9hd                                            1/1     Running     0               4d11h   10.252.1.7    ncn-w003   <none>           <none>
spire                cray-spire-agent-qwqpg                                            1/1     Running     0               16h     10.252.1.14   ncn-w005   <none>           <none>
spire                cray-spire-agent-z9gtm                                            1/1     Running     0               4d10h   10.252.1.13   ncn-w004   <none>           <none>
spire                cray-spire-jwks-847fc745b8-68zwq                                  3/3     Running     0               16h     10.34.0.31    ncn-w002   <none>           <none>
spire                cray-spire-jwks-847fc745b8-n925t                                  3/3     Running     0               4d10h   10.44.0.37    ncn-w003   <none>           <none>
spire                cray-spire-jwks-847fc745b8-slc5n                                  3/3     Running     0               4d10h   10.41.0.28    ncn-w004   <none>           <none>
spire                cray-spire-postgres-0                                             3/3     Running     0               4d7h    10.41.0.36    ncn-w004   <none>           <none>
spire                cray-spire-postgres-1                                             3/3     Running     0               16h     10.34.0.46    ncn-w002   <none>           <none>
spire                cray-spire-postgres-2                                             3/3     Running     0               4d7h    10.44.0.17    ncn-w003   <none>           <none>
spire                cray-spire-postgres-pooler-5997f6f6f5-jkdwx                       2/2     Running     0               23h     10.36.0.64    ncn-w001   <none>           <none>
spire                cray-spire-postgres-pooler-5997f6f6f5-lkxmw                       2/2     Running     0               16h     10.34.0.29    ncn-w002   <none>           <none>
spire                cray-spire-postgres-pooler-5997f6f6f5-q59zj                       2/2     Running     0               4d10h   10.41.0.17    ncn-w004   <none>           <none>
spire                cray-spire-server-0                                               2/2     Running     0               4d10h   10.44.0.63    ncn-w003   <none>           <none>
spire                cray-spire-server-1                                               2/2     Running     0               4d10h   10.41.0.52    ncn-w004   <none>           <none>
spire                cray-spire-server-2                                               2/2     Running     0               22h     10.34.0.16    ncn-w002   <none>           <none>
spire                request-ncn-join-token-29q8q                                      2/2     Running     0               4d7h    10.38.0.4     ncn-m002   <none>           <none>
spire                request-ncn-join-token-95vlr                                      2/2     Running     0               16h     10.46.0.10    ncn-w005   <none>           <none>
spire                request-ncn-join-token-99gk5                                      2/2     Running     0               4d11h   10.44.0.10    ncn-w003   <none>           <none>
spire                request-ncn-join-token-cfvt9                                      2/2     Running     2 (10h ago)     4d7h    10.32.0.3     ncn-m003   <none>           <none>
spire                request-ncn-join-token-d9269                                      2/2     Running     0               12d     10.43.0.1     ncn-m001   <none>           <none>
spire                request-ncn-join-token-ffwtk                                      2/2     Running     2 (45h ago)     4d12h   10.36.0.8     ncn-w001   <none>           <none>
spire                request-ncn-join-token-jnw8x                                      2/2     Running     0               4d10h   10.41.0.7     ncn-w004   <none>           <none>
spire                request-ncn-join-token-w5cfp                                      2/2     Running     2 (22h ago)     4d11h   10.34.0.12    ncn-w002   <none>           <none>
spire                spire-agent-9lnh8                                                 1/1     Running     1 (45h ago)     4d12h   10.252.1.9    ncn-w001   <none>           <none>
spire                spire-agent-f2tzn                                                 1/1     Running     0               4d11h   10.252.1.7    ncn-w003   <none>           <none>
spire                spire-agent-qgtjq                                                 1/1     Running     0               4d10h   10.252.1.13   ncn-w004   <none>           <none>
spire                spire-agent-wbcch                                                 1/1     Running     1 (22h ago)     4d11h   10.252.1.8    ncn-w002   <none>           <none>
spire                spire-agent-xjqzr                                                 1/1     Running     0               16h     10.252.1.14   ncn-w005   <none>           <none>
spire                spire-jwks-6fbb5864db-4cxg2                                       3/3     Running     0               4d10h   10.44.0.41    ncn-w003   <none>           <none>
spire                spire-jwks-6fbb5864db-7x7d7                                       3/3     Running     0               23h     10.36.0.48    ncn-w001   <none>           <none>
spire                spire-jwks-6fbb5864db-f976b                                       3/3     Running     0               4d10h   10.41.0.30    ncn-w004   <none>           <none>
spire                spire-postgres-0                                                  3/3     Running     0               4d7h    10.41.0.27    ncn-w004   <none>           <none>
spire                spire-postgres-1                                                  3/3     Running     0               4d7h    10.44.0.13    ncn-w003   <none>           <none>
spire                spire-postgres-2                                                  3/3     Running     0               16h     10.36.0.71    ncn-w001   <none>           <none>
spire                spire-postgres-pooler-6c97d87dd5-7z9nh                            2/2     Running     0               4d10h   10.41.0.18    ncn-w004   <none>           <none>
spire                spire-postgres-pooler-6c97d87dd5-h6b8k                            2/2     Running     0               23h     10.36.0.36    ncn-w001   <none>           <none>
spire                spire-postgres-pooler-6c97d87dd5-nt7xb                            2/2     Running     0               4d10h   10.44.0.25    ncn-w003   <none>           <none>
spire                spire-server-0                                                    2/2     Running     0               42h     10.36.0.27    ncn-w001   <none>           <none>
spire                spire-server-1                                                    2/2     Running     0               4d10h   10.41.0.66    ncn-w004   <none>           <none>
spire                spire-server-2                                                    2/2     Running     0               22h     10.34.0.22    ncn-w002   <none>           <none>
spire                tpm-provisioner-0                                                 2/2     Running     0               4d10h   10.41.0.68    ncn-w004   <none>           <none>
sshot-net-operator   sshot-net-operator-cf49677c5-7bglg                                1/1     Running     0               23h     10.41.0.97    ncn-w004   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-canu-test-5fc8b5d66c-6d7nb                    2/2     Running     0               23h     10.41.0.94    ncn-w004   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-grafana-7476fd6654-wtzkq                      3/3     Running     0               23h     10.41.0.95    ncn-w004   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-grok-exporter-544fb59f84-9l6f7                1/1     Running     0               4d7h    10.38.0.2     ncn-m002   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-grok-exporter-544fb59f84-lwktf                1/1     Running     0               12d     10.43.0.5     ncn-m001   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-grok-exporter-544fb59f84-nnsvr                1/1     Running     0               11h     10.32.0.2     ncn-m003   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-kube-state-metrics-754c86467f-bjwgq           1/1     Running     0               4d10h   10.41.0.38    ncn-w004   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-logstash-exporter-85bc88574b-xjd5z            1/1     Running     0               23h     10.41.0.90    ncn-w004   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-node-exporter-iscsi-58772                     1/1     Running     1 (45h ago)     4d12h   10.36.0.13    ncn-w001   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-node-exporter-iscsi-gm4pz                     1/1     Running     0               4d11h   10.44.0.16    ncn-w003   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-node-exporter-iscsi-hv2z4                     1/1     Running     1 (22h ago)     4d11h   10.34.0.3     ncn-w002   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-node-exporter-iscsi-s7cfl                     1/1     Running     0               16h     10.46.0.6     ncn-w005   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-node-exporter-iscsi-xqbdz                     1/1     Running     0               4d10h   10.41.0.13    ncn-w004   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-node-exporter-smartmon-5x9tm                  1/1     Running     0               4d7h    10.38.0.1     ncn-m002   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-node-exporter-smartmon-c7p7l                  1/1     Running     1 (10h ago)     4d7h    10.32.0.4     ncn-m003   <none>           <none>
sysmgmt-health       cray-sysmgmt-health-node-exporter-smartmon-kthlq                  1/1     Running     1 (22h ago)     4d11h   10.34.0.7     ncn-w002   <none>           <none>
