NAMESPACE            NAME                                                                  READY   STATUS      RESTARTS        AGE     IP            NODE       NOMINATED NODE   READINESS GATES
services             pod/cray-oauth2-proxies-customer-high-speed-ingress-79cb9bd579q6gm6   1/1     Running     0               7d7h    10.36.0.42    ncn-w001   <none>           <none>
services             pod/cray-oauth2-proxies-customer-management-ingress-c6c64ddfb-zsj6n   1/1     Running     0               7d7h    10.36.0.58    ncn-w001   <none>           <none>
services             pod/cray-postgres-operator-596b6cfb9c-bttsv                           2/2     Running     0               2d1h    10.44.0.24    ncn-w003   <none>           <none>
services             pod/cray-power-control-6f9869d68-8d4x8                                2/2     Running     1 (2d1h ago)    2d1h    10.44.0.40    ncn-w003   <none>           <none>
services             pod/cray-power-control-6f9869d68-lb4ck                                2/2     Running     1 (7d7h ago)    7d7h    10.36.0.35    ncn-w001   <none>           <none>
services             pod/cray-power-control-6f9869d68-tq877                                2/2     Running     0               7d      10.34.0.26    ncn-w002   <none>           <none>
services             pod/cray-power-control-bitnami-etcd-0                                 2/2     Running     0               8d      10.36.0.24    ncn-w001   <none>           <none>
services             pod/cray-power-control-bitnami-etcd-1                                 2/2     Running     0               47h     10.41.0.16    ncn-w004   <none>           <none>
services             pod/cray-power-control-bitnami-etcd-2                                 2/2     Running     0               7d6h    10.34.0.19    ncn-w002   <none>           <none>
services             pod/cray-power-control-bitnami-etcd-snapshotter-28858380-xdgkr        0/2     Completed   0               17m     10.46.0.32    ncn-w005   <none>           <none>
services             pod/cray-powerdns-manager-6c49966f54-g9gdw                            3/3     Running     7 (2d1h ago)    6d      10.44.0.14    ncn-w003   <none>           <none>
services             pod/cray-scsd-b744ccc54-8ztcf                                         2/2     Running     0               2d1h    10.44.0.46    ncn-w003   <none>           <none>
services             pod/cray-scsd-b744ccc54-9v9jf                                         2/2     Running     0               7d7h    10.36.0.60    ncn-w001   <none>           <none>
services             pod/cray-scsd-b744ccc54-hlxhw                                         2/2     Running     0               7d      10.34.0.41    ncn-w002   <none>           <none>
services             pod/cray-shared-kafka-entity-operator-779945b686-s8qk7                2/2     Running     0               2d1h    10.44.0.49    ncn-w003   <none>           <none>
services             pod/cray-shared-kafka-kafka-0                                         1/1     Running     2 (47h ago)     47h     10.41.0.29    ncn-w004   <none>           <none>
services             pod/cray-shared-kafka-kafka-1                                         1/1     Running     1 (8d ago)      8d      10.36.0.16    ncn-w001   <none>           <none>
services             pod/cray-shared-kafka-kafka-2                                         1/1     Running     1 (6d2h ago)    6d2h    10.44.0.12    ncn-w003   <none>           <none>
services             pod/cray-shared-kafka-zookeeper-0                                     1/1     Running     0               8d      10.36.0.22    ncn-w001   <none>           <none>
services             pod/cray-shared-kafka-zookeeper-1                                     1/1     Running     0               85m     10.46.0.20    ncn-w005   <none>           <none>
services             pod/cray-shared-kafka-zookeeper-2                                     1/1     Running     0               47h     10.41.0.132   ncn-w004   <none>           <none>
services             pod/cray-sls-9d467b6d6-56klc                                          2/2     Running     0               7d7h    10.36.0.54    ncn-w001   <none>           <none>
services             pod/cray-sls-9d467b6d6-b8q98                                          2/2     Running     0               6d3h    10.34.0.56    ncn-w002   <none>           <none>
services             pod/cray-sls-9d467b6d6-gnpp8                                          2/2     Running     0               2d1h    10.44.0.28    ncn-w003   <none>           <none>
services             pod/cray-sls-postgres-0                                               2/3     Running     0               47h     10.41.0.19    ncn-w004   <none>           <none>
services             pod/cray-sls-postgres-1                                               3/3     Running     0               7d      10.36.0.72    ncn-w001   <none>           <none>
services             pod/cray-smd-79dc846fcb-782fj                                         2/2     Running     1 (27h ago)     27h     10.41.0.64    ncn-w004   <none>           <none>
services             pod/cray-smd-79dc846fcb-8c4mf                                         2/2     Running     1 (7d ago)      7d      10.34.0.36    ncn-w002   <none>           <none>
services             pod/cray-smd-79dc846fcb-wg7nw                                         2/2     Running     1 (7d ago)      7d      10.34.0.37    ncn-w002   <none>           <none>
services             pod/cray-smd-postgres-0                                               3/3     Running     0               7d      10.34.0.47    ncn-w002   <none>           <none>
services             pod/cray-smd-postgres-1                                               3/3     Running     0               8d      10.36.0.23    ncn-w001   <none>           <none>
services             pod/cray-smd-postgres-2                                               3/3     Running     0               85m     10.46.0.28    ncn-w005   <none>           <none>
services             pod/cray-sts-6b8bb75c68-78f59                                         2/2     Running     0               27h     10.41.0.70    ncn-w004   <none>           <none>
services             pod/cray-sts-6b8bb75c68-9p7lx                                         2/2     Running     0               7d      10.34.0.30    ncn-w002   <none>           <none>
services             pod/cray-sts-6b8bb75c68-lzq7j                                         2/2     Running     0               7d7h    10.36.0.53    ncn-w001   <none>           <none>
services             pod/cray-tftp-5d546777c9-5g7v6                                        1/1     Running     0               27h     10.41.0.62    ncn-w004   <none>           <none>
services             pod/cray-tftp-5d546777c9-bpnpq                                        1/1     Running     0               7d7h    10.36.0.29    ncn-w001   <none>           <none>
services             pod/cray-tftp-5d546777c9-ksh49                                        1/1     Running     0               6d3h    10.34.0.65    ncn-w002   <none>           <none>
services             pod/cray-tftp-modprobe-4hsf2                                          1/1     Running     1 (8d ago)      10d     10.36.0.9     ncn-w001   <none>           <none>
services             pod/cray-tftp-modprobe-cfmzt                                          1/1     Running     3 (87m ago)     7d      10.46.0.9     ncn-w005   <none>           <none>
services             pod/cray-tftp-modprobe-ltd9g                                          1/1     Running     1 (47h ago)     10d     10.41.0.9     ncn-w004   <none>           <none>
services             pod/cray-tftp-modprobe-pkrhx                                          1/1     Running     1 (7d6h ago)    10d     10.34.0.0     ncn-w002   <none>           <none>
services             pod/cray-tftp-modprobe-q6msp                                          1/1     Running     1 (6d2h ago)    10d     10.44.0.6     ncn-w003   <none>           <none>
services             pod/cray-vpa-recommender-86867b7bf6-2fqg9                             2/2     Running     0               2d1h    10.44.0.42    ncn-w003   <none>           <none>
services             pod/cray-vpa-updater-6f7bb8dcf5-ntxgt                                 2/2     Running     0               7d7h    10.36.0.67    ncn-w001   <none>           <none>
services             pod/csm-ssh-keys-7ccc4f5494-64fgv                                     2/2     Running     0               2d1h    10.44.0.78    ncn-w003   <none>           <none>
services             pod/etcd-backup-pvc-snapshots-to-s3-28858385-2h265                    0/2     Completed   0               12m     10.46.0.16    ncn-w005   <none>           <none>
services             pod/etcd-backup-restore-75bb5c4694-bh8js                              1/1     Running     0               7d7h    10.36.0.32    ncn-w001   <none>           <none>
services             pod/etcd-backup-restore-75bb5c4694-jkdww                              1/1     Running     0               27h     10.41.0.44    ncn-w004   <none>           <none>
services             pod/gitea-vcs-856dfb98cf-tx2t9                                        2/2     Running     0               2d1h    10.44.0.82    ncn-w003   <none>           <none>
services             pod/gitea-vcs-postgres-0                                              3/3     Running     0               47h     10.41.0.116   ncn-w004   <none>           <none>
services             pod/gitea-vcs-postgres-1                                              3/3     Running     0               8d      10.36.0.14    ncn-w001   <none>           <none>
services             pod/gitea-vcs-postgres-2                                              3/3     Running     0               85m     10.46.0.25    ncn-w005   <none>           <none>
services             pod/hms-discovery-28858368-dbt4g                                      0/2     Completed   0               29m     10.46.0.21    ncn-w005   <none>           <none>
services             pod/hms-discovery-28858371-p6g2f                                      0/2     Completed   0               26m     10.46.0.16    ncn-w005   <none>           <none>
services             pod/hms-discovery-28858374-cs5bm                                      0/2     Completed   0               23m     10.46.0.18    ncn-w005   <none>           <none>
services             pod/hms-discovery-28858377-8fj6n                                      0/2     Completed   0               20m     10.46.0.16    ncn-w005   <none>           <none>
services             pod/hms-discovery-28858380-f8vq9                                      0/2     Completed   0               17m     10.46.0.34    ncn-w005   <none>           <none>
services             pod/hms-discovery-28858383-x28hj                                      0/2     Completed   0               14m     10.46.0.18    ncn-w005   <none>           <none>
services             pod/hms-discovery-28858386-l28zk                                      0/2     Completed   0               11m     10.46.0.23    ncn-w005   <none>           <none>
services             pod/hms-discovery-28858389-5h7dz                                      0/2     Completed   0               8m35s   10.46.0.23    ncn-w005   <none>           <none>
services             pod/hms-discovery-28858392-g8t66                                      0/2     Completed   0               5m35s   10.46.0.16    ncn-w005   <none>           <none>
services             pod/hms-discovery-28858395-plw6m                                      0/2     Completed   0               2m35s   10.46.0.18    ncn-w005   <none>           <none>
services             pod/keycloak-postgres-0                                               3/3     Running     0               85m     10.46.0.27    ncn-w005   <none>           <none>
services             pod/keycloak-postgres-1                                               3/3     Running     0               8d      10.36.0.18    ncn-w001   <none>           <none>
services             pod/keycloak-postgres-2                                               3/3     Running     0               47h     10.41.0.36    ncn-w004   <none>           <none>
services             pod/kube-etcd-defrag-cray-hbtd-bitnami-etcd-28858320-9jjnd            0/2     Completed   0               77m     10.46.0.31    ncn-w005   <none>           <none>
services             pod/logical-backup-cray-sls-postgres-28854670-ph494                   0/2     Completed   0               2d14h   10.44.0.25    ncn-w003   <none>           <none>
services             pod/logical-backup-cray-sls-postgres-28856110-9jt5s                   0/2     Completed   0               38h     10.41.0.49    ncn-w004   <none>           <none>
services             pod/logical-backup-cray-smd-postgres-28854730-pb6hf                   0/2     Completed   0               2d13h   10.44.0.27    ncn-w003   <none>           <none>
services             pod/logical-backup-cray-smd-postgres-28856170-mxl46                   0/2     Completed   0               37h     10.41.0.49    ncn-w004   <none>           <none>
services             pod/logical-backup-gitea-vcs-postgres-28854790-gpkcc                  0/2     Completed   0               2d12h   10.44.0.26    ncn-w003   <none>           <none>
services             pod/logical-backup-gitea-vcs-postgres-28856230-fch9x                  0/2     Completed   0               36h     10.41.0.50    ncn-w004   <none>           <none>
services             pod/logical-backup-keycloak-postgres-28854850-rpqtz                   0/2     Completed   0               2d11h   10.44.0.26    ncn-w003   <none>           <none>
services             pod/logical-backup-keycloak-postgres-28856290-ng46n                   0/2     Completed   0               35h     10.41.0.46    ncn-w004   <none>           <none>
services             pod/nmdv2-service-86466bc7f8-cnrlr                                    2/2     Running     0               2d1h    10.44.0.39    ncn-w003   <none>           <none>
services             pod/slingshot-fabric-manager-6b74fdb5c7-pgg8d                         2/2     Running     0               2d1h    10.44.0.19    ncn-w003   <none>           <none>
services             pod/sonar-jobs-watcher-bkz8g                                          1/1     Running     3 (87m ago)     7d      10.46.0.1     ncn-w005   <none>           <none>
services             pod/sonar-jobs-watcher-cc5sz                                          1/1     Running     1 (8d ago)      10d     10.36.0.4     ncn-w001   <none>           <none>
services             pod/sonar-jobs-watcher-jnqk5                                          1/1     Running     1 (6d2h ago)    10d     10.44.0.9     ncn-w003   <none>           <none>
services             pod/sonar-jobs-watcher-t28jc                                          1/1     Running     1 (7d6h ago)    10d     10.34.0.11    ncn-w002   <none>           <none>
services             pod/sonar-jobs-watcher-zmctk                                          1/1     Running     1 (47h ago)     10d     10.41.0.3     ncn-w004   <none>           <none>
services             pod/sonar-sync-28858394-hd6sp                                         0/1     Completed   0               3m35s   10.46.0.8     ncn-w005   <none>           <none>
services             pod/sonar-sync-28858395-wlrlw                                         0/1     Completed   0               2m35s   10.46.0.8     ncn-w005   <none>           <none>
services             pod/sonar-sync-28858396-k5h65                                         0/1     Completed   0               95s     10.46.0.8     ncn-w005   <none>           <none>
services             pod/sonar-sync-28858397-x2xbn                                         0/1     Completed   0               35s     10.46.0.8     ncn-w005   <none>           <none>
services             pod/sshot-fm-recover-28858368-qp9vr                                   0/2     Completed   0               29m     10.46.0.18    ncn-w005   <none>           <none>
services             pod/sshot-fm-recover-28858371-jhnhx                                   0/2     Completed   0               26m     10.46.0.18    ncn-w005   <none>           <none>
services             pod/sshot-fm-recover-28858374-sgkzx                                   0/2     Completed   0               23m     10.46.0.21    ncn-w005   <none>           <none>
services             pod/sshot-fm-recover-28858377-jfsxw                                   0/2     Completed   0               20m     10.46.0.18    ncn-w005   <none>           <none>
services             pod/sshot-fm-recover-28858380-6n64h                                   0/2     Completed   0               17m     10.46.0.21    ncn-w005   <none>           <none>
services             pod/sshot-fm-recover-28858383-48lvd                                   0/2     Completed   0               14m     10.46.0.16    ncn-w005   <none>           <none>
services             pod/sshot-fm-recover-28858386-qfq9w                                   0/2     Completed   0               11m     10.46.0.18    ncn-w005   <none>           <none>
services             pod/sshot-fm-recover-28858389-x9r9l                                   0/2     Completed   0               8m35s   10.46.0.21    ncn-w005   <none>           <none>
services             pod/sshot-fm-recover-28858392-dbmgd                                   0/2     Completed   0               5m35s   10.46.0.21    ncn-w005   <none>           <none>
services             pod/sshot-fm-recover-28858395-m2hmz                                   0/2     Completed   0               2m35s   10.46.0.16    ncn-w005   <none>           <none>
spire                pod/cray-spire-agent-fhp9g                                            1/1     Running     1 (8d ago)      10d     10.252.1.9    ncn-w001   <none>           <none>
spire                pod/cray-spire-agent-mkdvt                                            1/1     Running     1 (7d6h ago)    10d     10.252.1.8    ncn-w002   <none>           <none>
spire                pod/cray-spire-agent-nd9hd                                            1/1     Running     1 (6d2h ago)    10d     10.252.1.7    ncn-w003   <none>           <none>
spire                pod/cray-spire-agent-qwqpg                                            1/1     Running     3 (87m ago)     7d      10.252.1.14   ncn-w005   <none>           <none>
spire                pod/cray-spire-agent-z9gtm                                            1/1     Running     1 (47h ago)     10d     10.252.1.13   ncn-w004   <none>           <none>
spire                pod/cray-spire-jwks-847fc745b8-68zwq                                  3/3     Running     0               7d      10.34.0.31    ncn-w002   <none>           <none>
spire                pod/cray-spire-jwks-847fc745b8-827wm                                  3/3     Running     0               6d3h    10.36.0.79    ncn-w001   <none>           <none>
spire                pod/cray-spire-jwks-847fc745b8-w52xh                                  3/3     Running     0               27h     10.41.0.47    ncn-w004   <none>           <none>
spire                pod/cray-spire-postgres-0                                             3/3     Running     0               47h     10.41.0.32    ncn-w004   <none>           <none>
spire                pod/cray-spire-postgres-1                                             3/3     Running     0               7d      10.34.0.46    ncn-w002   <none>           <none>
spire                pod/cray-spire-postgres-2                                             3/3     Running     0               85m     10.46.0.15    ncn-w005   <none>           <none>
spire                pod/cray-spire-postgres-pooler-5997f6f6f5-jkdwx                       2/2     Running     0               7d7h    10.36.0.64    ncn-w001   <none>           <none>
spire                pod/cray-spire-postgres-pooler-5997f6f6f5-lkxmw                       2/2     Running     0               7d      10.34.0.29    ncn-w002   <none>           <none>
spire                pod/cray-spire-postgres-pooler-5997f6f6f5-mwzwg                       2/2     Running     0               27h     10.41.0.68    ncn-w004   <none>           <none>
spire                pod/cray-spire-server-0                                               2/2     Running     0               85m     10.46.0.19    ncn-w005   <none>           <none>
spire                pod/cray-spire-server-1                                               2/2     Running     0               47h     10.41.0.89    ncn-w004   <none>           <none>
spire                pod/cray-spire-server-2                                               2/2     Running     0               7d6h    10.34.0.16    ncn-w002   <none>           <none>
spire                pod/request-ncn-join-token-29q8q                                      2/2     Running     2 (6d7h ago)    10d     10.38.0.4     ncn-m002   <none>           <none>
spire                pod/request-ncn-join-token-95vlr                                      2/2     Running     6 (87m ago)     7d      10.46.0.13    ncn-w005   <none>           <none>
spire                pod/request-ncn-join-token-99gk5                                      2/2     Running     2 (6d2h ago)    10d     10.44.0.10    ncn-w003   <none>           <none>
spire                pod/request-ncn-join-token-cfvt9                                      2/2     Running     2 (6d19h ago)   10d     10.32.0.3     ncn-m003   <none>           <none>
spire                pod/request-ncn-join-token-d9269                                      2/2     Running     0               19d     10.43.0.1     ncn-m001   <none>           <none>
spire                pod/request-ncn-join-token-ffwtk                                      2/2     Running     2 (8d ago)      10d     10.36.0.8     ncn-w001   <none>           <none>
spire                pod/request-ncn-join-token-jnw8x                                      2/2     Running     2 (47h ago)     10d     10.41.0.10    ncn-w004   <none>           <none>
spire                pod/request-ncn-join-token-w5cfp                                      2/2     Running     2 (7d6h ago)    10d     10.34.0.12    ncn-w002   <none>           <none>
spire                pod/spire-agent-9lnh8                                                 1/1     Running     1 (8d ago)      10d     10.252.1.9    ncn-w001   <none>           <none>
spire                pod/spire-agent-f2tzn                                                 1/1     Running     1 (6d2h ago)    10d     10.252.1.7    ncn-w003   <none>           <none>
spire                pod/spire-agent-qgtjq                                                 1/1     Running     1 (47h ago)     10d     10.252.1.13   ncn-w004   <none>           <none>
spire                pod/spire-agent-t42c8                                                 1/1     Running     0               4h4m    10.252.1.8    ncn-w002   <none>           <none>
spire                pod/spire-agent-xjqzr                                                 1/1     Running     3 (87m ago)     7d      10.252.1.14   ncn-w005   <none>           <none>
spire                pod/spire-jwks-6fbb5864db-2j676                                       3/3     Running     0               6d3h    10.34.0.57    ncn-w002   <none>           <none>
spire                pod/spire-jwks-6fbb5864db-7x7d7                                       3/3     Running     0               7d7h    10.36.0.48    ncn-w001   <none>           <none>
spire                pod/spire-jwks-6fbb5864db-h7p79                                       3/3     Running     0               27h     10.41.0.67    ncn-w004   <none>           <none>
spire                pod/spire-postgres-0                                                  3/3     Running     0               47h     10.41.0.28    ncn-w004   <none>           <none>
spire                pod/spire-postgres-1                                                  3/3     Running     0               6d2h    10.44.0.13    ncn-w003   <none>           <none>
spire                pod/spire-postgres-2                                                  3/3     Running     0               7d      10.36.0.71    ncn-w001   <none>           <none>
spire                pod/spire-postgres-pooler-6c97d87dd5-h6b8k                            2/2     Running     0               7d7h    10.36.0.36    ncn-w001   <none>           <none>
spire                pod/spire-postgres-pooler-6c97d87dd5-n5fzp                            2/2     Running     0               6d3h    10.34.0.52    ncn-w002   <none>           <none>
spire                pod/spire-postgres-pooler-6c97d87dd5-t4r5s                            2/2     Running     0               2d1h    10.44.0.58    ncn-w003   <none>           <none>
spire                pod/spire-server-0                                                    2/2     Running     0               8d      10.36.0.27    ncn-w001   <none>           <none>
spire                pod/spire-server-1                                                    2/2     Running     0               47h     10.41.0.21    ncn-w004   <none>           <none>
spire                pod/spire-server-2                                                    2/2     Running     0               7d6h    10.34.0.22    ncn-w002   <none>           <none>
spire                pod/tpm-provisioner-0                                                 2/2     Running     0               47h     10.41.0.39    ncn-w004   <none>           <none>
sshot-net-operator   pod/sshot-net-operator-cf49677c5-l5vgz                                1/1     Running     0               2d1h    10.44.0.54    ncn-w003   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-canu-test-5fc8b5d66c-krrlg                    2/2     Running     0               2d1h    10.44.0.72    ncn-w003   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-grafana-7476fd6654-2vbl6                      3/3     Running     0               2d1h    10.44.0.30    ncn-w003   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-grok-exporter-544fb59f84-lwktf                1/1     Running     0               19d     10.43.0.5     ncn-m001   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-grok-exporter-544fb59f84-nnsvr                1/1     Running     0               6d19h   10.32.0.2     ncn-m003   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-grok-exporter-544fb59f84-xncnp                1/1     Running     0               6d8h    10.38.0.5     ncn-m002   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-kube-state-metrics-754c86467f-j2s6w           1/1     Running     0               2d1h    10.44.0.52    ncn-w003   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-logstash-exporter-85bc88574b-vtdfz            1/1     Running     0               2d1h    10.44.0.23    ncn-w003   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-node-exporter-iscsi-58772                     1/1     Running     1 (8d ago)      10d     10.36.0.13    ncn-w001   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-node-exporter-iscsi-gm4pz                     1/1     Running     1 (6d2h ago)    10d     10.44.0.16    ncn-w003   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-node-exporter-iscsi-hv2z4                     1/1     Running     1 (7d6h ago)    10d     10.34.0.3     ncn-w002   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-node-exporter-iscsi-s7cfl                     1/1     Running     3 (87m ago)     7d      10.46.0.3     ncn-w005   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-node-exporter-iscsi-xqbdz                     1/1     Running     1 (47h ago)     10d     10.41.0.13    ncn-w004   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-node-exporter-smartmon-5x9tm                  1/1     Running     1 (6d7h ago)    10d     10.38.0.1     ncn-m002   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-node-exporter-smartmon-c7p7l                  1/1     Running     1 (6d19h ago)   10d     10.32.0.4     ncn-m003   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-node-exporter-smartmon-kthlq                  1/1     Running     1 (7d6h ago)    10d     10.34.0.7     ncn-w002   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-node-exporter-smartmon-lc69n                  1/1     Running     3 (87m ago)     7d      10.46.0.6     ncn-w005   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-node-exporter-smartmon-pdl4m                  1/1     Running     0               19d     10.43.0.3     ncn-m001   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-node-exporter-smartmon-pwmzv                  1/1     Running     1 (47h ago)     10d     10.41.0.8     ncn-w004   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-node-exporter-smartmon-q6kll                  1/1     Running     1 (6d2h ago)    10d     10.44.0.3     ncn-w003   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-node-exporter-smartmon-z58nr                  1/1     Running     1 (8d ago)      10d     10.36.0.1     ncn-w001   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-prometheus-node-exporter-74hxf                1/1     Running     1 (6d7h ago)    10d     10.252.1.11   ncn-m002   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-prometheus-node-exporter-df5zx                1/1     Running     3 (87m ago)     7d      10.252.1.14   ncn-w005   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-prometheus-node-exporter-dtvnd                1/1     Running     1 (6d2h ago)    10d     10.252.1.7    ncn-w003   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-prometheus-node-exporter-jnqwg                1/1     Running     1 (8d ago)      10d     10.252.1.9    ncn-w001   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-prometheus-node-exporter-l9zwd                1/1     Running     1 (47h ago)     10d     10.252.1.13   ncn-w004   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-prometheus-node-exporter-ntjwx                1/1     Running     1 (6d19h ago)   10d     10.252.1.10   ncn-m003   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-prometheus-node-exporter-v6lz5                1/1     Running     0               19d     10.252.1.12   ncn-m001   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-prometheus-node-exporter-zq9vs                1/1     Running     1 (7d6h ago)    10d     10.252.1.8    ncn-w002   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-prometheus-snmp-exporter-5cb4c85bb8-c7js6     1/1     Running     0               27h     10.41.0.57    ncn-w004   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-redfish-cron-28858320-gwjkz                   0/1     Completed   0               77m     10.46.0.29    ncn-w005   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-redfish-exporter-c4df695db-5zz4r              1/1     Running     0               7d7h    10.36.0.49    ncn-w001   <none>           <none>
sysmgmt-health       pod/cray-sysmgmt-health-victoria-metrics-operator-59c8875866-5vsf8    1/1     Running     2 (6d8h ago)    7d7h    10.36.0.31    ncn-w001   <none>           <none>
sysmgmt-health       pod/vmagent-vms-0-5877fbd5c4-2zkk5                                    2/2     Running     0               7d7h    10.36.0.65    ncn-w001   <none>           <none>
sysmgmt-health       pod/vmagent-vms-0-5877fbd5c4-v75rl                                    2/2     Running     0               2d1h    10.44.0.60    ncn-w003   <none>           <none>
sysmgmt-health       pod/vmagent-vms-1-8c8799964-d96j7                                     2/2     Running     0               27h     10.41.0.66    ncn-w004   <none>           <none>
sysmgmt-health       pod/vmagent-vms-1-8c8799964-h6rs6                                     2/2     Running     0               6d3h    10.36.0.77    ncn-w001   <none>           <none>
sysmgmt-health       pod/vmalert-vms-5fdd8f54dd-z5td2                                      2/2     Running     0               2d1h    10.44.0.70    ncn-w003   <none>           <none>
sysmgmt-health       pod/vmalertmanager-vms-0                                              2/2     Running     0               47h     10.41.0.45    ncn-w004   <none>           <none>
sysmgmt-health       pod/vminsert-vms-cd9d4f894-45lzx                                      1/1     Running     0               130m    10.41.0.80    ncn-w004   <none>           <none>
sysmgmt-health       pod/vminsert-vms-cd9d4f894-6q949                                      1/1     Running     0               2d1h    10.44.0.33    ncn-w003   <none>           <none>
sysmgmt-health       pod/vmselect-vms-0                                                    1/1     Running     0               7d6h    10.34.0.10    ncn-w002   <none>           <none>
sysmgmt-health       pod/vmselect-vms-1                                                    1/1     Running     0               8d      10.36.0.25    ncn-w001   <none>           <none>
sysmgmt-health       pod/vmstorage-vms-0                                                   1/1     Running     0               7d6h    10.34.0.17    ncn-w002   <none>           <none>
sysmgmt-health       pod/vmstorage-vms-1                                                   1/1     Running     0               47h     10.41.0.105   ncn-w004   <none>           <none>
tapms-operator       pod/cray-tapms-operator-57c6cfccf7-zt27f                              2/2     Running     8 (47h ago)     6d3h    10.41.0.42    ncn-w004   <none>           <none>
vault                pod/cray-vault-0                                                      5/5     Running     2 (85m ago)     86m     10.46.0.14    ncn-w005   <none>           <none>
vault                pod/cray-vault-1                                                      5/5     Running     4 (7d6h ago)    7d6h    10.34.0.13    ncn-w002   <none>           <none>
vault                pod/cray-vault-2                                                      5/5     Running     0               6h43m   10.41.0.31    ncn-w004   <none>           <none>
vault                pod/cray-vault-configurer-7b6f84b7df-m6zzh                            2/2     Running     0               2d1h    10.44.0.67    ncn-w003   <none>           <none>
vault                pod/cray-vault-operator-57cc597f8d-5l6gt                              2/2     Running     3 (6d8h ago)    7d7h    10.36.0.63    ncn-w001   <none>           <none>
vault                pod/tpm-intermediate-28854720-dbnql                                   0/2     Completed   0               2d13h   10.44.0.23    ncn-w003   <none>           <none>
velero               pod/cray-velero-78bb7fbcfd-l6kch                                      1/1     Running     0               2d1h    10.44.0.32    ncn-w003   <none>           <none>
velero               pod/restic-mrgfq                                                      1/1     Running     1 (6d2h ago)    10d     10.44.0.2     ncn-w003   <none>           <none>
velero               pod/restic-n7xml                                                      1/1     Running     0               4h4m    10.36.0.33    ncn-w001   <none>           <none>
velero               pod/restic-sdqkb                                                      1/1     Running     1 (47h ago)     10d     10.41.0.7     ncn-w004   <none>           <none>
velero               pod/restic-z7ksk                                                      1/1     Running     1 (7d6h ago)    10d     10.34.0.4     ncn-w002   <none>           <none>
velero               pod/restic-zj544                                                      1/1     Running     3 (87m ago)     7d      10.46.0.5     ncn-w005   <none>           <none>

NAMESPACE        NAME                                                      TYPE           CLUSTER-IP      EXTERNAL-IP                                   PORT(S)                                                                   AGE   SELECTOR
argo             service/argo-server-internal                              ClusterIP      10.25.112.142   <none>                                        2746/TCP                                                                  19d   app.kubernetes.io/instance=cray-nls,app.kubernetes.io/name=argo-workflows-server
argo             service/cray-nls                                          ClusterIP      10.23.182.210   <none>                                        80/TCP                                                                    19d   app.kubernetes.io/instance=cray-nls,app.kubernetes.io/name=cray-nls
argo             service/cray-nls-argo-workflows-server                    ClusterIP      10.29.209.104   <none>                                        2746/TCP                                                                  19d   app.kubernetes.io/instance=cray-nls,app.kubernetes.io/name=argo-workflows-server
argo             service/cray-nls-postgres                                 ClusterIP      10.29.246.36    <none>                                        5432/TCP                                                                  19d   <none>
argo             service/cray-nls-postgres-0                               ClusterIP      10.29.100.159   <none>                                        5432/TCP                                                                  19d   statefulset.kubernetes.io/pod-name=cray-nls-postgres-0
argo             service/cray-nls-postgres-1                               ClusterIP      10.30.203.182   <none>                                        5432/TCP                                                                  19d   statefulset.kubernetes.io/pod-name=cray-nls-postgres-1
argo             service/cray-nls-postgres-2                               ClusterIP      10.23.94.104    <none>                                        5432/TCP                                                                  19d   statefulset.kubernetes.io/pod-name=cray-nls-postgres-2
argo             service/cray-nls-postgres-config                          ClusterIP      None            <none>                                        <none>                                                                    19d   <none>
