Timestamp: 2024-11-05 06:37:13
NAMESPACE            NAME                                                                  READY   STATUS        RESTARTS        AGE     IP            NODE       NOMINATED NODE   READINESS GATES
kube-system          pod/weave-net-fcqnz                                                   2/2     Running       1 (2d8h ago)    2d8h    10.252.1.11   ncn-m002   <none>           <none>
kube-system          pod/weave-net-ksz95                                                   2/2     Running       1 (10d ago)     10d     10.252.1.12   ncn-m001   <none>           <none>
kube-system          pod/weave-net-sbv7r                                                   2/2     Running       0               2d13h   10.252.1.8    ncn-w002   <none>           <none>
kube-system          pod/weave-net-spkgb                                                   2/2     Running       1 (2d8h ago)    2d8h    10.252.1.10   ncn-m003   <none>           <none>
kube-system          pod/weave-net-zntch                                                   2/2     Running       0               2d13h   10.252.1.9    ncn-w001   <none>           <none>
kyverno              pod/kyverno-admission-controller-5fb8868644-9qqqk                     1/1     Terminating   0               2d13h   10.36.0.20    ncn-w001   <none>           <none>
kyverno              pod/kyverno-admission-controller-5fb8868644-hqr7r                     1/1     Running       0               50m     10.46.0.28    ncn-w005   <none>           <none>
kyverno              pod/kyverno-admission-controller-5fb8868644-q8hnb                     1/1     Running       0               2d12h   10.44.0.26    ncn-w003   <none>           <none>
kyverno              pod/kyverno-admission-controller-5fb8868644-x7tvh                     1/1     Running       0               2d12h   10.41.0.23    ncn-w004   <none>           <none>
kyverno              pod/kyverno-background-controller-5bb9c4566d-wspfz                    1/1     Running       0               2d12h   10.44.0.28    ncn-w003   <none>           <none>
kyverno              pod/kyverno-cleanup-admission-reports-28846470-9swl8                  0/1     Completed     0               7m14s   10.41.0.87    ncn-w004   <none>           <none>
kyverno              pod/kyverno-cleanup-cluster-admission-reports-28846470-vjbfd          0/1     Completed     0               7m14s   10.41.0.85    ncn-w004   <none>           <none>
kyverno              pod/kyverno-cleanup-controller-5569cb8948-bnpht                       1/1     Running       0               50m     10.46.0.36    ncn-w005   <none>           <none>
kyverno              pod/kyverno-cleanup-controller-5569cb8948-khpsq                       1/1     Terminating   2 (2d8h ago)    2d13h   10.36.0.21    ncn-w001   <none>           <none>
kyverno              pod/kyverno-reports-controller-599f875b5b-nlwvv                       1/1     Running       2 (2d8h ago)    2d12h   10.41.0.24    ncn-w004   <none>           <none>
metallb-system       pod/metallb-controller-564f6966f-c6vsj                                1/1     Running       0               2d12h   10.35.0.77    ncn-w002   <none>           <none>
metallb-system       pod/metallb-speaker-95n2g                                             1/1     Running       0               2d12h   10.252.1.7    ncn-w003   <none>           <none>
metallb-system       pod/metallb-speaker-c2vx4                                             1/1     Running       0               2d13h   10.252.1.8    ncn-w002   <none>           <none>
metallb-system       pod/metallb-speaker-cdcdv                                             1/1     Running       0               2d12h   10.252.1.13   ncn-w004   <none>           <none>
metallb-system       pod/metallb-speaker-fq8mh                                             1/1     Running       0               2d8h    10.252.1.11   ncn-m002   <none>           <none>
metallb-system       pod/metallb-speaker-mlqr4                                             1/1     Running       0               2d8h    10.252.1.10   ncn-m003   <none>           <none>
metallb-system       pod/metallb-speaker-nk44l                                             1/1     Running       0               10d     10.252.1.12   ncn-m001   <none>           <none>
metallb-system       pod/metallb-speaker-w26mm                                             1/1     Running       0               2d11h   10.252.1.14   ncn-w005   <none>           <none>
metallb-system       pod/metallb-speaker-z6gcb                                             1/1     Running       0               2d13h   10.252.1.9    ncn-w001   <none>           <none>
nexus                pod/cray-precache-images-8hdmn                                        1/1     Running       0               2d13h   10.35.0.9     ncn-w002   <none>           <none>
nexus                pod/cray-precache-images-9xddc                                        1/1     Running       0               2d13h   10.36.0.5     ncn-w001   <none>           <none>
nexus                pod/cray-precache-images-gqndd                                        1/1     Running       0               2d12h   10.44.0.6     ncn-w003   <none>           <none>
nexus                pod/cray-precache-images-jxv9h                                        1/1     Running       0               2d12h   10.41.0.1     ncn-w004   <none>           <none>
nexus                pod/cray-precache-images-s7v26                                        1/1     Running       0               2d11h   10.46.0.8     ncn-w005   <none>           <none>
nexus                pod/nexus-84f59cbb6-2wclr                                             2/2     Terminating   0               2d12h   10.36.0.29    ncn-w001   <none>           <none>
nexus                pod/nexus-84f59cbb6-pssnc                                             2/2     Running       0               50m     10.41.0.84    ncn-w004   <none>           <none>
opa                  pod/cray-opa-ingressgateway-8pw9f                                     1/1     Running       0               2d12h   10.41.0.5     ncn-w004   <none>           <none>
opa                  pod/cray-opa-ingressgateway-9qs2m                                     1/1     Running       0               2d12h   10.44.0.7     ncn-w003   <none>           <none>
opa                  pod/cray-opa-ingressgateway-customer-admin-bmrht                      1/1     Running       0               2d13h   10.36.0.12    ncn-w001   <none>           <none>
opa                  pod/cray-opa-ingressgateway-customer-admin-d8wrn                      1/1     Running       0               2d11h   10.46.0.6     ncn-w005   <none>           <none>
opa                  pod/cray-opa-ingressgateway-customer-admin-ggrcp                      1/1     Running       0               2d13h   10.35.0.6     ncn-w002   <none>           <none>
opa                  pod/cray-opa-ingressgateway-customer-admin-jcp2r                      1/1     Running       0               2d12h   10.41.0.6     ncn-w004   <none>           <none>
opa                  pod/cray-opa-ingressgateway-customer-admin-p6psv                      1/1     Running       0               2d12h   10.44.0.8     ncn-w003   <none>           <none>
opa                  pod/cray-opa-ingressgateway-customer-user-768w7                       1/1     Running       0               2d13h   10.35.0.3     ncn-w002   <none>           <none>
opa                  pod/cray-opa-ingressgateway-customer-user-9b4vb                       1/1     Running       0               2d12h   10.44.0.4     ncn-w003   <none>           <none>
opa                  pod/cray-opa-ingressgateway-customer-user-cg8rh                       1/1     Running       0               2d11h   10.46.0.1     ncn-w005   <none>           <none>
opa                  pod/cray-opa-ingressgateway-customer-user-glbm7                       1/1     Running       0               2d13h   10.36.0.6     ncn-w001   <none>           <none>
opa                  pod/cray-opa-ingressgateway-customer-user-rs9m5                       1/1     Running       0               2d12h   10.41.0.11    ncn-w004   <none>           <none>
opa                  pod/cray-opa-ingressgateway-g9wjv                                     1/1     Running       0               2d13h   10.35.0.7     ncn-w002   <none>           <none>
opa                  pod/cray-opa-ingressgateway-hmn-2mwmk                                 1/1     Running       0               2d12h   10.44.0.11    ncn-w003   <none>           <none>
opa                  pod/cray-opa-ingressgateway-hmn-gj65t                                 1/1     Running       0               2d13h   10.36.0.2     ncn-w001   <none>           <none>
opa                  pod/cray-opa-ingressgateway-hmn-gpx6m                                 1/1     Running       0               2d11h   10.46.0.10    ncn-w005   <none>           <none>
opa                  pod/cray-opa-ingressgateway-hmn-gpzjz                                 1/1     Running       0               2d12h   10.41.0.4     ncn-w004   <none>           <none>
opa                  pod/cray-opa-ingressgateway-hmn-trx9n                                 1/1     Running       0               2d13h   10.35.0.5     ncn-w002   <none>           <none>
opa                  pod/cray-opa-ingressgateway-sv4zc                                     1/1     Running       0               2d13h   10.36.0.10    ncn-w001   <none>           <none>
opa                  pod/cray-opa-ingressgateway-x94jn                                     1/1     Running       0               2d11h   10.46.0.11    ncn-w005   <none>           <none>
operators            pod/cray-kiali-kiali-operator-66645594fc-p5prx                        1/1     Running       0               2d12h   10.44.0.20    ncn-w003   <none>           <none>
operators            pod/strimzi-cluster-operator-569c45b5d-p5cf7                          1/1     Running       1 (2d8h ago)    2d12h   10.41.0.46    ncn-w004   <none>           <none>
pki-operator         pod/trustedcerts-operator-f546977cb-7sv6b                             2/2     Running       0               50m     10.41.0.77    ncn-w004   <none>           <none>
pki-operator         pod/trustedcerts-operator-f546977cb-hvbtx                             2/2     Running       3 (2d12h ago)   2d12h   10.44.0.46    ncn-w003   <none>           <none>
pki-operator         pod/trustedcerts-operator-f546977cb-j7jkh                             2/2     Terminating   2 (2d9h ago)    2d13h   10.36.0.36    ncn-w001   <none>           <none>
pki-operator         pod/trustedcerts-operator-f546977cb-x7mqq                             2/2     Running       4 (2d8h ago)    2d13h   10.35.0.38    ncn-w002   <none>           <none>
services             pod/cfs-2c62f80c-ce57-4995-ba5e-1cec52107a9e-zwm6d                    0/3     Completed     0               2d13h   10.35.0.12    ncn-w002   <none>           <none>
services             pod/cfs-319212e1-0cad-4e2b-907b-9fedec35e082-zzgr7                    0/3     Completed     0               2d12h   10.41.0.12    ncn-w004   <none>           <none>
services             pod/cfs-41ab5ec8-167d-4b1d-9cdb-8ba0f2b295ec-44nwr                    0/3     Completed     0               2d11h   10.41.0.71    ncn-w004   <none>           <none>
services             pod/cfs-51e773a9-faba-4ba5-b040-bccc5d54d851-nfq6r                    0/3     Completed     0               2d9h    10.46.0.25    ncn-w005   <none>           <none>
services             pod/cfs-5e9d9e0d-db80-4b2a-907a-1e0aacab0dc9-4pf64                    0/3     Completed     0               2d8h    10.46.0.2     ncn-w005   <none>           <none>
services             pod/cfs-7b91e886-3615-47b1-8c53-5f0a2775d977-t8vqg                    0/3     Completed     0               2d9h    10.46.0.21    ncn-w005   <none>           <none>
services             pod/cfs-9e837c7a-df93-4f06-b77f-d3a6a93f3e4e-qj92f                    0/3     Completed     0               2d12h   10.44.0.13    ncn-w003   <none>           <none>
services             pod/cfs-ara-7f56fdf8b4-msn4r                                          2/2     Running       0               2d12h   10.35.0.73    ncn-w002   <none>           <none>
services             pod/cfs-ara-postgres-0                                                3/3     Running       0               2d8h    10.41.0.70    ncn-w004   <none>           <none>
services             pod/cfs-ara-postgres-1                                                3/3     Running       0               2d8h    10.44.0.19    ncn-w003   <none>           <none>
services             pod/cfs-ara-postgres-2                                                3/3     Running       0               2d10h   10.46.0.22    ncn-w005   <none>           <none>
services             pod/cfs-c185920a-1094-47bc-88a6-06badac5d78d-lqvh7                    0/3     Completed     0               2d8h    10.46.0.15    ncn-w005   <none>           <none>
services             pod/cfs-c8a14f0a-d7c2-4473-9bd3-c0a94864f02e-vjh4h                    0/3     Completed     0               2d10h   10.46.0.21    ncn-w005   <none>           <none>
services             pod/cfs-hwsync-agent-b4b6657d5-5f9rz                                  2/2     Running       6 (44m ago)     2d12h   10.41.0.45    ncn-w004   <none>           <none>
services             pod/cfs-trust-68fc9fcdb4-sp44l                                        2/2     Running       2 (2d12h ago)   2d12h   10.44.0.24    ncn-w003   <none>           <none>
services             pod/cos-config-service-c9b948f98-zn2t5                                2/2     Running       0               2d12h   10.35.0.67    ncn-w002   <none>           <none>
services             pod/cray-bos-75bb8ddbf9-g94cv                                         2/2     Running       0               2d12h   10.44.0.14    ncn-w003   <none>           <none>
services             pod/cray-bos-75bb8ddbf9-v8z4z                                         2/2     Running       0               2d13h   10.35.0.36    ncn-w002   <none>           <none>
services             pod/cray-bos-db-788bcbc84c-6xkwc                                      2/2     Running       0               2d12h   10.44.0.62    ncn-w003   <none>           <none>
services             pod/cray-bos-operator-actual-state-cleanup-576b95fdc6-bsdg4           2/2     Running       0               2d12h   10.35.0.65    ncn-w002   <none>           <none>
services             pod/cray-bos-operator-configuration-7856b8fc78-qbd68                  2/2     Running       0               2d12h   10.35.0.56    ncn-w002   <none>           <none>
services             pod/cray-bos-operator-discovery-59ff8c8554-lshdd                      2/2     Running       0               2d12h   10.35.0.55    ncn-w002   <none>           <none>
services             pod/cray-bos-operator-power-off-forceful-7d75d64556-gb2px             2/2     Running       0               2d12h   10.35.0.66    ncn-w002   <none>           <none>
services             pod/cray-bos-operator-power-off-graceful-756657cbfb-6frh7             2/2     Running       0               2d12h   10.35.0.63    ncn-w002   <none>           <none>
services             pod/cray-bos-operator-power-on-7b8ccc7554-2mvt2                       2/2     Running       0               2d12h   10.35.0.64    ncn-w002   <none>           <none>
services             pod/cray-bos-operator-session-cleanup-6c7448798b-kjs4h                2/2     Running       0               2d12h   10.35.0.62    ncn-w002   <none>           <none>
